full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Gerald Cid,37,414288000,Premier League,2007/2008,Defender,Bolton Wanderers,509,316,193,France,7,4,2,0,0,0,0,0,0,0,0,2,2,0,9,4,5,0,0,0,0,0,0,0,0,1.59,57,73,0,0,0,337,421,148,28
Gerard Piqué,33,539222400,Premier League,2007/2008,Defender,Manchester United,480,287,193,Spain,9,3,2,0,0,0,0,0,0,0,0,4,2,2,3,1,2,0,0,0,0,0,0,0,0,0.56,160,53,0,0,0,382,19,13,21
Gérémi Sorele N'Djitap Fotso,41,282960000,Premier League,2007/2008,Midfielder,Newcastle United,2083,1053,1030,Cameroon,27,12,12,2,0,2,0,0,0,0,0,7,5,2,27,10,17,3,0,0.09,0,0.09,0,0.17,1042,1.17,77,77,694,0,0.13,171,377,-1,6
Gilberto Aparecido da Silva,43,213494400,Premier League,2007/2008,Midfielder,Arsenal,1184,600,584,Brazil,23,6,6,1,1,0,0,0,0,0,0,9,6,3,10,3,7,1,0,0.08,0,0.08,0.15,0,1184,0.76,118,51,1184,0,0.08,180,183,-1,13
Gilberto da Silva Melo,44,199238400,Premier League,2007/2008,Midfielder,Tottenham Hotspur,339,231,108,Brazil,6,2,1,1,1,0,0,0,0,0,0,2,1,1,3,3,0,0,0,0.27,0,0.27,0.39,0,339,0.8,113,57,0,0,0,65,138,-1,13
Giles Barnes,32,586742400,Premier League,2007/2008,Forward,Derby County,1380,738,642,Jamaica,21,8,6,1,0,1,0,0,0,0,0,1,0,1,27,16,11,0,0,0.07,0,0.07,0,0.14,1380,1.76,51,66,0,0,0,195,199,-1,9
Glen Johnson,36,462067200,Premier League,2007/2008,Defender,Portsmouth,2715,1440,1275,England,31,16,14,1,0,1,0,0,0,0,0,14,8,6,28,12,16,4,0,0.03,0,0.03,0,0.07,2715,0.93,97,88,679,0,0.13,250,59,50,8
Glen Little,44,182563200,Premier League,2007/2008,Midfielder,Reading,51,30,21,England,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,-1,-1,-1,25
Graeme Murty,45,153532800,Premier League,2007/2008,Defender,Reading,2426,1201,1225,Scotland,28,14,14,0,0,0,0,0,0,0,0,4,2,2,44,19,25,3,0,0,0,0,0,0,0,1.63,55,87,809,0,0.11,386,14,150,24
Graham Kavanagh,46,123638400,Premier League,2007/2008,Midfielder,Sunderland,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Grant Leadbitter,34,505440000,Premier League,2007/2008,Midfielder,Sunderland,1887,956,931,England,31,8,9,2,1,1,0,0,0,0,0,5,3,2,36,14,22,5,0,0.1,0,0.1,0.09,0.1,944,1.72,52,61,377,0,0.24,161,186,-1,6
Greg Halford,35,471312000,Premier League,2007/2008,Defender,Sunderland,677,247,430,England,8,3,5,0,0,0,0,0,0,0,0,1,1,0,13,3,10,3,1,0,0,0,0,0,0,1.73,52,85,226,0,0.4,395,48,159,26
Grétar Rafn Steinsson,38,379382400,Premier League,2007/2008,Defender,Bolton Wanderers,1392,582,810,Iceland,16,7,9,0,0,0,0,0,0,0,0,7,4,3,16,4,12,2,0,0,0,0,0,0,0,1.03,87,87,696,0,0.13,264,156,63,14
Grzegorz Rasiak,41,284947200,Premier League,2007/2008,Forward,Bolton Wanderers,280,86,194,Poland,7,0,2,0,0,0,0,0,0,0,0,1,0,1,5,3,2,1,0,0,0,0,0,0,0,1.61,56,40,280,0,0.32,303,146,-1,29
Habib Beye,42,246067200,Premier League,2007/2008,Defender,Newcastle United,2472,1258,1214,Senegal,29,14,13,1,1,0,0,0,0,0,0,5,3,2,41,18,23,5,0,0.04,0,0.04,0.07,0,2472,1.49,60,85,494,0,0.18,223,201,131,12
Hameur Bouazza,35,477878400,Premier League,2007/2008,Forward,Fulham,1194,740,454,Algeria,20,10,5,1,1,0,0,0,0,0,0,3,1,2,23,13,10,3,1,0.08,0,0.08,0.12,0,1194,1.73,52,60,398,0,0.23,181,70,-1,10
Harry Kewell,42,275270400,Premier League,2007/2008,Forward,Liverpool,607,357,250,Australia,10,5,3,0,0,0,0,0,0,0,0,4,1,3,5,4,1,0,0,0,0,0,0,0,0,0.74,121,61,0,0,0,308,125,-1,14
Håvard Nordtveit,30,645926400,Premier League,2007/2008,Midfielder,Arsenal,0,0,0,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Hayden Mullins,41,291340800,Premier League,2007/2008,Midfielder,West Ham United,2810,1257,1553,England,34,14,18,0,0,0,0,0,0,0,0,7,2,5,37,14,23,3,0,0,0,0,0,0,0,1.19,76,83,937,0,0.1,344,309,-1,25
Heidar Helguson,43,241056000,Premier League,2007/2008,Forward,Bolton Wanderers,272,39,233,Iceland,6,0,3,2,0,2,0,0,0,0,0,2,1,1,7,0,7,1,0,0.66,0,0.66,0,0.77,136,2.32,39,45,272,0,0.33,9,411,-1,6
Henri Camara,43,232070400,Premier League,2007/2008,Forward,West Ham United,334,175,159,Senegal,10,1,2,0,0,0,0,0,0,0,0,1,0,1,4,1,3,1,0,0,0,0,0,0,0,1.08,84,33,334,0,0.27,283,195,-1,21
Henrique Hilário Meireles Alves Sampaio,44,183081600,Premier League,2007/2008,Goalkeeper,Chelsea,206,90,116,Portugal,3,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0.87,103,69,0,0,0,-1,-1,-1,17
Hermann Hreidarsson,46,142732800,Premier League,2007/2008,Defender,Portsmouth,2593,1295,1298,Iceland,32,15,15,3,2,1,0,0,0,0,0,13,7,6,32,12,20,4,1,0.1,0,0.1,0.14,0.07,864,1.11,81,81,519,0,0.17,157,405,72,6
Hogan Ephraim,32,575769600,Premier League,2007/2008,Midfielder,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Hossam El Sayed Ghaly,38,377222400,Premier League,2007/2008,Midfielder,Derby County,1107,538,569,Egypt,15,6,7,0,0,0,0,0,0,0,0,1,1,0,28,16,12,2,0,0,0,0,0,0,0,2.28,40,74,554,0,0.16,272,134,-1,16
Iain Turner,36,443923200,Premier League,2007/2008,Goalkeeper,Everton,0,0,0,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ian Harte,43,241833600,Premier League,2007/2008,Defender,Sunderland,306,113,193,Republic of Ireland,8,1,2,0,0,0,0,0,0,0,0,0,0,0,9,1,8,0,0,0,0,0,0,0,0,2.65,34,38,0,0,0,288,198,182,22
Ian Pearce,46,137116800,Premier League,2007/2008,Defender,Fulham,33,0,33,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.73,33,33,0,0,0,-1,-1,-1,23
Ian Walker,48,57715200,Premier League,2007/2008,Goalkeeper,Bolton Wanderers,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ibrahima Sonko,39,348969600,Premier League,2007/2008,Defender,Reading,1254,551,703,Senegal,16,7,8,0,0,0,0,0,0,0,0,0,0,0,27,9,18,3,1,0,0,0,0,0,0,1.94,46,78,314,0,0.29,285,130,168,14
Isaiah Osbourne,32,563932800,Premier League,2007/2008,Midfielder,Aston Villa,160,52,108,England,8,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,1.69,53,20,160,0,0.56,-1,-1,-1,19
Iván Campo Ramos,46,130636800,Premier League,2007/2008,Midfielder,Bolton Wanderers,2066,1144,922,Spain,27,14,11,1,1,0,0,0,0,0,0,9,6,3,27,11,16,8,0,0.04,0,0.04,0.08,0,2066,1.18,77,77,258,0,0.35,230,194,-1,10
Ívar Ingimarsson,43,240883200,Premier League,2007/2008,Defender,Reading,2988,1548,1440,Iceland,34,17,16,2,1,1,0,0,0,0,0,8,4,4,50,20,30,6,0,0.06,0,0.06,0.06,0.06,1494,1.51,60,88,498,0,0.18,201,13,134,8
Jack Collison,32,591753600,Premier League,2007/2008,Midfielder,West Ham United,50,0,50,Wales,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.8,50,50,0,0,0,-1,-1,-1,16
Jack Hobbs,32,587865600,Premier League,2007/2008,Defender,Liverpool,129,39,90,England,2,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,2.09,43,65,0,0,0,-1,-1,-1,15
Jack Rodwell,29,668649600,Premier League,2007/2008,Midfielder,Everton,3,0,3,England,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,21
James Collins,37,430444800,Premier League,2007/2008,Defender,West Ham United,251,180,71,Wales,4,2,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0.36,251,63,0,0,0,-1,-1,-1,22
James Harper,39,342576000,Premier League,2007/2008,Midfielder,Reading,3351,1662,1689,England,38,19,19,6,2,4,0,0,0,0,0,8,4,4,58,21,37,1,0,0.16,0,0.16,0.11,0.21,559,1.56,58,88,3351,0,0.03,108,9,-1,2
James McFadden,37,419126400,Premier League,2007/2008,Forward,Birmingham City,1483,876,607,Scotland,25,10,6,6,4,2,0,0,0,2,0,5,3,2,21,9,12,4,0,0.36,0,0.36,0.41,0.3,247,1.27,71,59,371,0,0.24,45,15,-1,3
James Milner,34,505180800,Premier League,2007/2008,Midfielder,Newcastle United,2230,1136,1094,England,29,12,13,2,1,1,0,0,0,0,0,4,3,1,40,18,22,3,0,0.08,0,0.08,0.08,0.08,1115,1.61,56,77,743,0,0.12,183,348,-1,7
James Sinclair,32,561859200,Premier League,2007/2008,Defender,Bolton Wanderers,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
James Tomkins,31,607132800,Premier League,2007/2008,Defender,West Ham United,450,270,180,England,5,3,2,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,2,45,90,0,0,0,252,112,170,15
James Troisi,32,583891200,Premier League,2007/2008,Forward,Newcastle United,0,0,0,Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
James Vaughan,32,584841600,Premier League,2007/2008,Forward,Everton,136,103,33,England,8,0,0,1,1,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0.66,0,0.66,0.87,0,136,0,0,17,0,0,0,-1,-1,-1,8
Jamie Ashdown,39,344390400,Premier League,2007/2008,Goalkeeper,Portsmouth,270,180,90,England,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,1.33,68,90,0,0,0,-1,-1,-1,15
Jamie Carragher,42,254793600,Premier League,2007/2008,Defender,Liverpool,3042,1491,1551,England,35,17,17,0,0,0,0,0,0,0,0,17,8,9,22,10,12,4,0,0,0,0,0,0,0,0.65,138,87,761,0,0.12,411,351,23,20
Jamie O'Hara,34,527990400,Premier League,2007/2008,Midfielder,Tottenham Hotspur,891,314,577,England,17,4,5,1,1,0,0,0,0,0,0,6,2,4,15,5,10,3,0,0.1,0,0.1,0.29,0,891,1.52,59,52,297,0,0.3,162,119,-1,12
Jarosław Fojut,32,561427200,Premier League,2007/2008,Defender,Bolton Wanderers,0,0,0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jason Beardsley,31,616204800,Premier League,2007/2008,Defender,Derby County,30,30,0,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,15,30,0,0,0,-1,-1,-1,17
Jason Brown,38,390528000,Premier League,2007/2008,Goalkeeper,Blackburn Rovers,16,0,16,Wales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.63,16,16,0,0,0,-1,-1,-1,18
Jason Koumas,41,307065600,Premier League,2007/2008,Midfielder,Wigan Athletic,1978,958,1020,Wales,30,11,10,1,1,0,0,0,0,1,0,10,7,3,27,9,18,2,1,0.05,0,0.05,0.09,0,1978,1.23,73,66,659,0,0.14,209,402,-1,9
Jason Roberts,42,254534400,Premier League,2007/2008,Forward,Blackburn Rovers,1252,562,690,Grenada,26,5,6,3,2,1,0,0,0,0,0,4,0,4,17,8,9,2,0,0.22,0,0.22,0.32,0.13,417,1.22,74,48,626,0,0.14,82,268,-1,6
Jason Steele,30,650937600,Premier League,2007/2008,Goalkeeper,Middlesbrough,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Javier Garrido Behovide,35,479692800,Premier League,2007/2008,Defender,Manchester City,1893,841,1052,Spain,27,9,12,0,0,0,0,0,0,0,0,8,5,3,30,5,25,4,0,0,0,0,0,0,0,1.43,63,70,473,0,0.19,362,303,121,25
Javier Mascherano,36,455500800,Premier League,2007/2008,Defender,Liverpool,2158,1232,926,Argentina,25,14,11,1,1,0,0,0,0,0,0,12,6,6,18,11,7,7,1,0.04,0,0.04,0.07,0,2158,0.75,120,86,308,0,0.29,220,82,31,13
Jay McEveley,35,476928000,Premier League,2007/2008,Defender,Derby County,1923,916,1007,Scotland,29,9,12,2,2,0,0,0,0,0,0,3,2,1,46,20,26,6,0,0.09,0,0.09,0.2,0,962,2.15,42,66,321,0,0.28,175,385,173,5
Jens Lehmann,50,-4492800,Premier League,2007/2008,Goalkeeper,Arsenal,561,291,270,Germany,7,3,3,0,0,0,0,0,0,0,0,3,3,0,5,1,4,1,0,0,0,0,0,0,0,0.8,112,80,561,0,0.16,416,353,38,19
Jérémie Aliadière,37,417830400,Premier League,2007/2008,Forward,Middlesbrough,2169,1111,1058,France,29,13,13,5,3,2,0,0,0,0,0,7,5,2,27,13,14,4,1,0.21,0,0.21,0.24,0.17,434,1.12,80,75,434,0,0.21,87,228,-1,4
Jermain Defoe,37,402796800,Premier League,2007/2008,Forward,Portsmouth,1589,975,614,England,31,9,6,12,10,2,0,0,0,2,1,9,7,2,23,9,14,5,0,0.68,0,0.68,0.92,0.29,132,1.3,69,51,318,0,0.28,8,284,-1,1
Jermaine Jenas,37,414374400,Premier League,2007/2008,Midfielder,Tottenham Hotspur,2476,992,1484,England,29,12,16,4,3,1,0,0,0,0,0,7,3,4,33,14,19,3,0,0.15,0,0.15,0.27,0.06,619,1.2,75,85,825,0,0.11,115,278,-1,4
Jermaine Pennant,37,411436800,Premier League,2007/2008,Midfielder,Liverpool,1135,554,581,England,18,7,7,2,1,1,0,0,0,0,0,11,6,5,7,4,3,3,0,0.16,0,0.16,0.16,0.15,568,0.56,162,63,378,0,0.24,107,371,-1,9
Ji-Sung Park,39,351907200,Premier League,2007/2008,Midfielder,Manchester United,631,305,326,South Korea,12,4,4,1,0,1,0,0,0,0,0,7,2,5,2,2,0,0,0,0.14,0,0.14,0,0.28,631,0.29,316,53,0,0,0,125,114,-1,13
Jihai Sun,42,244425600,Premier League,2007/2008,Defender,Manchester City,806,284,522,China,14,2,5,0,0,0,0,0,0,0,0,2,2,0,17,2,15,2,0,0,0,0,0,0,0,1.9,47,58,403,0,0.22,289,204,166,18
Jimmy Bullard,41,277948800,Premier League,2007/2008,Midfielder,Fulham,1387,667,720,England,17,7,8,2,1,1,0,0,0,0,0,5,2,3,19,11,8,0,0,0.13,0,0.13,0.13,0.13,694,1.23,73,82,0,0,0,133,160,-1,7
Jimmy Kébé,36,443318400,Premier League,2007/2008,Midfielder,Reading,143,32,111,Mali,5,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,1.89,48,29,0,0,0,-1,-1,-1,13
Jimmy Walker,47,111024000,Premier League,2007/2008,Goalkeeper,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jlloyd Tafari Samuel,39,353721600,Premier League,2007/2008,Midfielder,Bolton Wanderers,1308,561,747,Trinidad and Tobago,20,6,8,0,0,0,0,0,0,0,0,7,4,3,22,7,15,1,0,0,0,0,0,0,0,1.51,59,65,1308,0,0.07,339,417,-1,26
Joe Cole,38,374025600,Premier League,2007/2008,Midfielder,Chelsea,2483,1410,1073,England,33,16,12,7,3,4,0,0,0,0,0,18,10,8,15,7,8,5,0,0.25,0,0.25,0.19,0.34,355,0.54,166,75,497,0,0.18,71,103,-1,4
Joe Hart,33,545788800,Premier League,2007/2008,Goalkeeper,Manchester City,2340,1260,1080,England,26,14,12,0,0,0,0,0,0,0,0,7,4,3,31,16,15,0,0,0,0,0,0,0,0,1.19,75,90,0,0,0,364,239,80,21
Joey Barton,38,399772800,Premier League,2007/2008,Midfielder,Newcastle United,1832,1005,827,England,23,11,9,1,0,1,0,0,0,1,0,5,3,2,29,15,14,4,0,0.05,0,0.05,0,0.11,1832,1.42,63,80,458,0,0.2,214,129,-1,10
Joey O'Brien,34,508982400,Premier League,2007/2008,Defender,Bolton Wanderers,1371,674,697,Republic of Ireland,20,7,8,0,0,0,0,0,0,0,0,4,3,1,19,8,11,2,0,0,0,0,0,0,0,1.25,72,69,686,0,0.13,302,170,95,17
Johan Danon Djourou-Gbadjere,33,537926400,Premier League,2007/2008,Defender,Arsenal,1246,436,810,Switzerland,14,5,9,0,0,0,0,0,0,0,0,3,1,2,19,6,13,0,0,0,0,0,0,0,0,1.37,66,89,0,0,0,418,101,115,22
Johann Vogel,43,226627200,Premier League,2007/2008,Midfielder,Blackburn Rovers,467,237,230,Switzerland,6,3,3,0,0,0,0,0,0,0,0,1,0,1,4,2,2,0,0,0,0,0,0,0,0,0.77,117,78,0,0,0,432,432,-1,22
John Alieu Carew,41,305337600,Premier League,2007/2008,Forward,Aston Villa,2561,1277,1284,Norway,32,15,17,13,9,4,0,0,0,1,0,7,3,4,33,16,17,5,0,0.46,0,0.46,0.63,0.28,197,1.16,78,80,512,0,0.18,25,331,-1,1
John Arne Semundseth Riise,40,338601600,Premier League,2007/2008,Defender,Liverpool,1986,971,1015,Norway,29,11,11,0,0,0,0,0,0,0,0,12,6,6,18,7,11,3,0,0,0,0,0,0,0,0.82,110,68,662,0,0.14,412,365,40,24
John Chukwudi Utaka,38,379296000,Premier League,2007/2008,Forward,Portsmouth,2038,918,1120,Nigeria,29,12,13,5,1,4,0,0,0,0,0,13,7,6,23,8,15,1,0,0.22,0,0.22,0.1,0.32,408,1.02,89,70,2038,0,0.04,83,429,-1,2
John Halls,38,382492800,Premier League,2007/2008,Defender,Reading,7,0,7,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,16
John Michael Nchekwube Obinna,33,546048000,Premier League,2007/2008,Midfielder,Chelsea,1948,876,1072,Nigeria,29,9,12,0,0,0,0,0,0,0,0,15,7,8,5,2,3,6,1,0,0,0,0,0,0,0.23,390,67,278,0,0.32,429,105,-1,24
John O'Shea,39,357436800,Premier League,2007/2008,Defender,Manchester United,1131,655,476,Republic of Ireland,28,6,4,0,0,0,0,0,0,0,0,13,8,5,8,4,4,1,0,0,0,0,0,0,0,0.64,141,40,1131,0,0.08,380,21,20,18
John Oster,41,281923200,Premier League,2007/2008,Midfielder,Reading,1019,535,484,Wales,18,6,6,0,0,0,0,0,0,0,0,7,4,3,13,6,7,1,0,0,0,0,0,0,0,1.15,78,57,1019,0,0.09,390,6,-1,21
John Paintsil,39,361411200,Premier League,2007/2008,Defender,West Ham United,687,278,409,Ghana,14,2,2,0,0,0,0,0,0,0,0,1,0,1,12,4,8,5,0,0,0,0,0,0,0,1.57,57,49,137,0,0.66,307,124,143,19
John Ruddy,33,530496000,Premier League,2007/2008,Goalkeeper,Everton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
John Terry,39,344995200,Premier League,2007/2008,Defender,Chelsea,1898,870,1028,England,23,11,12,1,0,1,0,0,0,0,0,13,6,7,12,3,9,6,0,0.05,0,0.05,0,0.09,1898,0.57,158,83,316,0,0.28,213,109,14,16
Joleon Lescott,38,398304000,Premier League,2007/2008,Defender,Everton,3374,1664,1710,England,38,18,19,8,3,5,0,0,0,0,0,14,7,7,29,14,15,3,0,0.21,0,0.21,0.16,0.26,422,0.77,116,89,1125,0,0.08,89,258,32,2
Jon Macken,43,242438400,Premier League,2007/2008,Forward,Derby County,41,16,25,Republic of Ireland,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,28
Jonathan Grounds,32,570758400,Premier League,2007/2008,Defender,Middlesbrough,424,270,154,England,5,3,2,0,0,0,0,0,0,0,0,1,1,0,5,1,4,1,0,0,0,0,0,0,0,1.06,85,85,424,0,0.21,251,113,65,18
Jonathan Spector,34,510019200,Premier League,2007/2008,Defender,West Ham United,1312,596,716,USA,26,6,7,0,0,0,0,0,0,0,0,7,1,6,17,7,10,2,0,0,0,0,0,0,0,1.17,77,50,656,0,0.14,355,319,77,27
Jonathan Woodgate,40,317347200,Premier League,2007/2008,Defender,Tottenham Hotspur,2442,1383,1059,England,28,16,12,1,1,0,0,0,0,0,0,7,3,4,42,24,18,6,0,0.04,0,0.04,0.07,0,2442,1.55,58,87,407,0,0.22,228,178,140,11
Jonny Evans,32,568166400,Premier League,2007/2008,Defender,Sunderland,1337,707,630,Northern Ireland,15,8,7,0,0,0,0,0,0,0,0,5,3,2,14,6,8,0,0,0,0,0,0,0,0,0.94,96,89,0,0,0,265,159,51,17
José Enrique de la Sánchez Diaz,34,506822400,Premier League,2007/2008,Defender,Newcastle United,1621,887,734,Spain,23,10,8,0,0,0,0,0,0,0,0,5,4,1,27,10,17,1,0,0,0,0,0,0,0,1.5,60,70,1621,0,0.06,277,196,133,17
Joseph Phillip Yobo,40,337046400,Premier League,2007/2008,Defender,Everton,2610,1350,1260,Nigeria,30,15,14,1,1,0,0,0,0,0,0,10,5,5,26,14,12,0,0,0.03,0,0.03,0.07,0,2610,0.9,100,87,0,0,0,241,260,45,13
Josip Skoko,44,187401600,Premier League,2007/2008,Midfielder,Wigan Athletic,666,215,451,Australia,12,2,5,0,0,0,0,0,0,0,0,2,1,1,12,1,11,5,0,0,0,0,0,0,0,1.62,56,56,133,0,0.68,321,398,-1,21
Juliano Haus Belletti,44,204076800,Premier League,2007/2008,Defender,Chelsea,1916,1110,806,Brazil,23,11,9,2,1,1,0,0,0,0,0,15,9,6,5,1,4,4,0,0.09,0,0.09,0.08,0.11,958,0.23,383,83,479,0,0.19,165,185,3,13
Julien Faubert,37,428544000,Premier League,2007/2008,Midfielder,West Ham United,343,261,82,France,7,3,1,0,0,0,0,0,0,0,0,1,0,1,7,7,0,1,0,0,0,0,0,0,0,1.84,49,49,343,0,0.26,268,149,-1,17
Julio Arca,39,349747200,Premier League,2007/2008,Midfielder,Middlesbrough,1868,1056,812,Argentina,24,13,10,2,2,0,0,0,0,0,0,5,4,1,25,11,14,6,0,0.1,0,0.1,0.17,0,934,1.2,75,78,311,0,0.29,153,231,-1,7
Julius Aghahowa,38,382320000,Premier League,2007/2008,Forward,Wigan Athletic,422,287,135,Nigeria,14,1,1,0,0,0,0,0,0,0,0,3,3,0,8,7,1,2,0,0,0,0,0,0,0,1.71,53,30,211,0,0.43,320,399,-1,22
Jussi Jääskeläinen,45,167097600,Premier League,2007/2008,Goalkeeper,Bolton Wanderers,2520,1350,1170,Finland,28,15,13,0,0,0,0,0,0,0,0,8,6,2,38,14,24,1,0,0,0,0,0,0,0,1.36,66,90,2520,0,0.04,336,422,111,22
Justin Hoyte,35,469756800,Premier League,2007/2008,Defender,Arsenal,153,148,5,Trinidad and Tobago,5,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0.59,153,31,153,0,0.59,-1,-1,-1,17
Kalifa Cissé,36,442454400,Premier League,2007/2008,Midfielder,Reading,1116,479,637,Mali,20,5,6,1,0,1,0,0,0,0,0,3,1,2,24,8,16,5,1,0.08,0,0.08,0,0.14,1116,1.94,47,56,223,0,0.4,179,26,-1,11
Kasey Keller,50,-2851200,Premier League,2007/2008,Goalkeeper,Fulham,1170,450,720,USA,13,5,8,0,0,0,0,0,0,0,0,5,2,3,16,7,9,0,0,0,0,0,0,0,0,1.23,73,90,0,0,0,266,184,87,24
Kasper Schmeichel,33,531532800,Premier League,2007/2008,Goalkeeper,Manchester City,630,270,360,Denmark,7,3,4,0,0,0,0,0,0,0,0,4,3,1,5,0,5,0,0,0,0,0,0,0,0,0.71,126,90,0,0,0,359,306,27,19
Kazenga LuaLua,29,660787200,Premier League,2007/2008,Midfielder,Newcastle United,21,10,11,Congo DR,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4.29,21,11,0,0,0,-1,-1,-1,15
Keith Treacy,32,590112000,Premier League,2007/2008,Midfielder,Blackburn Rovers,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kelvin Etuhu,32,580953600,Premier League,2007/2008,Midfielder,Manchester City,201,44,157,Nigeria,6,0,2,1,1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0.45,0,0.45,2.05,0,201,0.9,101,34,0,0,0,-1,-1,-1,12
Kenny Miller,40,314755200,Premier League,2007/2008,Midfielder,Derby County,2545,1224,1321,Scotland,30,15,15,4,2,2,0,0,0,0,0,3,2,1,58,28,30,4,0,0.14,0,0.14,0.15,0.14,636,2.05,44,85,636,0,0.14,117,191,-1,1
Kenwyne Jones,35,465782400,Premier League,2007/2008,Forward,Sunderland,2824,1472,1352,Trinidad and Tobago,33,17,16,7,4,3,0,0,0,0,0,5,4,1,45,18,27,2,0,0.22,0,0.22,0.24,0.2,403,1.43,63,86,1412,0,0.06,85,203,-1,1
Kerrea Gilbert,33,541468800,Premier League,2007/2008,Defender,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
