full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Giorgios Karagounis,43,226454400,Premier League,2012/2013,Midfielder,Fulham,1553,736,817,Greece,25,10,10,1,1,0,0,0,0,0,0,5,2,3,24,14,10,4,0,0.06,0,0.06,0.12,0,1553,1.39,65,62,388,0,0.23,206,266,-1,10
Glen Johnson,36,462063600,Premier League,2012/2013,Defender,Liverpool,3224,1620,1604,England,36,18,18,1,0,1,4,3,1,0,0,16,11,5,38,14,24,7,0,0.14,0.11,0.03,0,0.06,3224,1.06,85,90,461,806,0.2,231,140,54,12
Glenn Whelan,36,442800000,Premier League,2012/2013,Midfielder,Stoke City,2593,1340,1253,Republic of Ireland,32,16,15,0,0,0,4,3,1,0,0,11,6,5,31,17,14,4,0,0.14,0.14,0,0,0,0,1.08,84,81,648,648,0.14,332,100,-1,20
Glyn Oliver Myhill,37,405648000,Premier League,2012/2013,Goalkeeper,West Bromwich Albion,720,270,450,Wales,8,3,5,0,0,0,0,0,0,0,0,1,1,0,11,2,9,0,0,0,0,0,0,0,0,1.38,65,90,0,0,0,394,330,106,20
Gnégnéri Yaya Touré,37,421628400,Premier League,2012/2013,Midfielder,Manchester City,2830,1434,1396,Côte d'Ivoire,32,16,16,6,4,2,4,3,1,0,0,14,8,6,28,11,17,6,0,0.32,0.13,0.19,0.25,0.13,472,0.89,101,88,472,708,0.19,90,106,-1,4
Gonzalo Alejandro Jara Reyes,35,494118000,Premier League,2012/2013,Defender,West Bromwich Albion,44,44,0,Chile,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.05,2.05,0,0,0,0,0,0,44,0,44,0,-1,-1,-1,19
Goran Popov,35,465519600,Premier League,2012/2013,Defender,West Bromwich Albion,888,498,390,FYR Macedonia,12,6,4,0,0,0,1,1,0,0,0,1,1,0,12,4,8,2,1,0.1,0.1,0,0,0,0,1.22,74,74,296,888,0.3,295,142,77,15
Graham Burke,27,748566000,Premier League,2012/2013,Forward,Aston Villa,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Graham Dorrans,33,547167600,Premier League,2012/2013,Midfielder,West Bromwich Albion,1763,971,792,Scotland,26,12,9,1,0,1,3,3,0,1,0,5,3,2,28,18,10,3,0,0.2,0.15,0.05,0,0.11,1763,1.43,63,68,588,588,0.15,214,87,-1,10
Grant Holt,39,355878000,Premier League,2012/2013,Forward,Norwich City,2571,1304,1267,England,34,14,14,8,5,3,3,0,3,1,1,9,7,2,40,12,28,8,0,0.39,0.11,0.28,0.35,0.21,321,1.4,64,76,321,857,0.28,61,137,-1,1
Guilherme do Prado Raymundo,38,378604800,Premier League,2012/2013,Forward,Southampton,755,311,444,Brazil,18,3,5,0,0,0,1,0,1,0,0,4,2,2,17,6,11,0,0,0.12,0.12,0,0,0,0,2.03,44,42,0,755,0,381,127,-1,23
Gustavo Lucas Domingues Piazon,26,759024000,Premier League,2012/2013,Forward,Chelsea,15,15,0,Brazil,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,15,0,15,0,-1,-1,-1,15
Guy Roland Demel,39,361234800,Premier League,2012/2013,Defender,West Ham United,2483,1164,1319,Côte d'Ivoire,31,14,14,0,0,0,2,1,1,0,0,9,4,5,34,10,24,2,0,0.07,0.07,0,0,0,0,1.23,73,80,1242,1242,0.07,404,189,80,19
Gylfi Sigurdsson,31,621212400,Premier League,2012/2013,Midfielder,Tottenham Hotspur,1220,744,476,Iceland,33,8,4,3,1,2,4,2,2,0,0,9,5,4,18,12,6,0,0,0.52,0.3,0.22,0.12,0.38,407,1.33,68,37,0,305,0,80,16,-1,7
Hal Robson-Kanu,31,611708400,Premier League,2012/2013,Forward,Reading,1278,619,659,Wales,25,6,7,7,3,4,1,1,0,1,0,3,3,0,31,14,17,0,0,0.56,0.07,0.49,0.44,0.55,183,2.18,41,51,0,1278,0,19,191,-1,2
Harry Kane,27,743814000,Premier League,2012/2013,Forward,Norwich City,138,64,74,England,4,0,1,0,0,0,0,0,0,0,0,1,1,0,4,2,2,0,0,0,0,0,0,0,0,2.61,35,35,0,0,0,-1,-1,-1,17
Hatem Ben Arfa,33,542073600,Premier League,2012/2013,Midfielder,Newcastle United,1459,786,673,France,19,8,8,4,2,2,2,1,1,2,0,2,1,1,26,16,10,1,0,0.37,0.12,0.25,0.23,0.27,365,1.6,56,77,1459,730,0.06,69,126,-1,3
Henrique Hilário Meireles Alves Sampaio,44,183078000,Premier League,2012/2013,Goalkeeper,Chelsea,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Hogan Ephraim,32,575766000,Premier League,2012/2013,Midfielder,Queens Park Rangers,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Hope Akpan,29,682124400,Premier League,2012/2013,Midfielder,Reading,470,250,220,Nigeria,9,4,2,0,0,0,3,2,1,0,0,0,0,0,12,6,6,0,0,0.57,0.57,0,0,0,0,2.3,39,52,0,157,0,250,1,-1,16
Hugo Lloris,33,535939200,Premier League,2012/2013,Goalkeeper,Tottenham Hotspur,2430,1260,1170,France,27,14,13,0,0,0,0,0,0,0,0,9,5,4,26,10,16,0,0,0,0,0,0,0,0,0.96,93,90,0,0,0,280,254,37,16
Hugo Rodallega Martínez,35,491094000,Premier League,2012/2013,Forward,Fulham,1508,836,672,Colombia,29,7,7,3,2,1,1,1,0,0,0,6,3,3,21,13,8,0,0,0.24,0.06,0.18,0.22,0.13,503,1.25,72,52,0,1508,0,94,210,-1,6
Iago Falqué Silva,30,631411200,Premier League,2012/2013,Forward,Tottenham Hotspur,5,0,5,Spain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,14
Ian Harte,43,241830000,Premier League,2012/2013,Defender,Reading,1361,824,537,Republic of Ireland,16,9,6,0,0,0,3,1,2,0,0,3,3,0,26,14,12,1,0,0.2,0.2,0,0,0,0,1.72,52,85,1361,454,0.07,321,61,150,27
Ignasi Miquel i Pons,27,717634800,Premier League,2012/2013,Defender,Arsenal,3,0,3,Spain,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,14
Isaiah Brown,23,852595200,Premier League,2012/2013,Forward,West Bromwich Albion,4,4,0,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,22.5,-1,-1,-1,25
Iván Ramis,35,467506800,Premier League,2012/2013,Defender,Wigan Athletic,1399,679,720,Spain,16,8,8,2,1,1,0,0,0,0,0,3,0,3,26,15,11,1,0,0.13,0,0.13,0.13,0.13,700,1.67,54,87,1399,0,0.06,136,365,140,8
Jack Colback,30,625186800,Premier League,2012/2013,Midfielder,Sunderland,2811,1443,1368,England,35,15,15,0,0,0,0,0,0,0,0,11,7,4,35,12,23,4,0,0,0,0,0,0,0,1.12,80,80,703,0,0.13,348,341,-1,26
Jack Collison,31,591750000,Premier League,2012/2013,Midfielder,West Ham United,627,175,452,Wales,17,1,4,2,0,2,0,0,0,0,0,4,2,2,12,1,11,2,0,0.29,0,0.29,0,0.4,314,1.72,52,37,314,0,0.29,50,293,-1,7
Jack Cork,31,614732400,Premier League,2012/2013,Midfielder,Southampton,2431,1208,1223,England,28,14,14,0,0,0,0,0,0,0,0,7,3,4,28,12,16,1,0,0,0,0,0,0,0,1.04,87,87,2431,0,0.04,258,285,-1,12
Jack Robinson,27,746838000,Premier League,2012/2013,Defender,Liverpool,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jack Rodwell,29,668649600,Premier League,2012/2013,Midfielder,Manchester City,494,419,75,England,11,5,1,2,2,0,0,0,0,0,0,6,3,3,7,6,1,2,0,0.36,0,0.36,0.43,0,247,1.28,71,45,247,0,0.36,34,375,-1,10
Jack Wilshere,28,694224000,Premier League,2012/2013,Midfielder,Arsenal,1698,1017,681,England,25,12,8,0,0,0,3,3,0,0,0,9,4,5,22,12,10,5,1,0.16,0.16,0,0,0,0,1.17,77,68,340,566,0.27,306,84,-1,15
Jacob Butterfield,30,644972400,Premier League,2012/2013,Midfielder,Norwich City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jak Alnwick,27,740271600,Premier League,2012/2013,Goalkeeper,Newcastle United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jake Livermore,30,627004800,Premier League,2012/2013,Midfielder,Tottenham Hotspur,414,211,203,England,11,2,2,0,0,0,0,0,0,0,0,0,0,0,8,2,6,3,0,0,0,0,0,0,0,1.74,52,38,138,0,0.65,368,390,-1,22
James Collins,37,430441200,Premier League,2012/2013,Defender,West Ham United,2496,1321,1175,Wales,29,15,14,0,0,0,1,1,0,0,0,9,5,4,34,18,16,9,0,0.04,0.04,0,0,0,0,1.23,73,86,277,2496,0.32,406,232,79,16
James McArthur,32,560559600,Premier League,2012/2013,Midfielder,Wigan Athletic,2407,1224,1183,Scotland,34,13,11,3,1,2,2,0,2,0,0,4,1,3,53,29,24,7,0,0.19,0.07,0.11,0.07,0.15,802,1.98,45,71,344,1204,0.26,151,182,-1,5
James McCarthy,29,658368000,Premier League,2012/2013,Midfielder,Wigan Athletic,3376,1710,1666,Republic of Ireland,38,19,19,3,3,0,2,1,1,0,0,5,1,4,70,38,32,7,0,0.13,0.05,0.08,0.16,0,1125,1.87,48,89,482,1688,0.19,182,222,-1,6
James McClean,31,609202800,Premier League,2012/2013,Midfielder,Sunderland,2332,1175,1157,Republic of Ireland,36,12,12,2,2,0,3,2,1,0,0,11,7,4,29,10,19,4,0,0.19,0.12,0.08,0.15,0,1166,1.12,80,65,583,777,0.15,183,122,-1,7
James McFadden,37,419122800,Premier League,2012/2013,Forward,Sunderland,35,2,33,Scotland,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,16
James Milner,34,505180800,Premier League,2012/2013,Midfielder,Manchester City,1720,687,1033,England,26,7,12,4,1,3,3,1,2,0,0,14,7,7,12,5,7,2,1,0.37,0.16,0.21,0.13,0.26,430,0.63,143,66,573,573,0.16,85,85,-1,5
James Morrison,34,517359600,Premier League,2012/2013,Midfielder,West Bromwich Albion,2847,1372,1475,Scotland,35,16,17,5,3,2,4,1,3,1,0,7,4,3,43,19,24,4,0,0.28,0.13,0.16,0.2,0.12,569,1.36,66,81,712,712,0.13,110,105,-1,4
James Perch,34,496710000,Premier League,2012/2013,Defender,Newcastle United,1819,801,1018,England,27,9,10,1,0,1,0,0,0,0,0,3,2,1,38,16,22,9,0,0.05,0,0.05,0,0.09,1819,1.88,48,67,202,0,0.45,211,413,163,11
James Tavernier,28,688867200,Premier League,2012/2013,Defender,Newcastle United,36,0,36,England,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,5,18,18,0,0,0,-1,-1,-1,17
James Tomkins,31,607129200,Premier League,2012/2013,Defender,West Ham United,1728,655,1073,England,26,7,11,1,0,1,1,0,1,0,0,6,3,3,32,10,22,5,0,0.1,0.05,0.05,0,0.08,1728,1.67,54,66,346,1728,0.26,217,215,139,14
James Vaughan,32,584838000,Premier League,2012/2013,Forward,Norwich City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
James Ward-Prowse,25,783648000,Premier League,2012/2013,Midfielder,Southampton,480,198,282,England,15,1,3,0,0,0,0,0,0,0,0,1,0,1,14,4,10,0,0,0,0,0,0,0,0,2.63,34,32,0,0,0,379,382,-1,24
Jamie Carragher,42,254793600,Premier League,2012/2013,Defender,Liverpool,1528,759,769,England,24,8,8,0,0,0,1,0,1,0,0,13,9,4,16,6,10,4,0,0.06,0.06,0,0,0,0,0.94,96,64,382,1528,0.24,400,204,34,22
Jamie Mackie,34,496710000,Premier League,2012/2013,Forward,Queens Park Rangers,1701,964,737,Scotland,29,9,8,2,1,1,0,0,0,0,0,6,3,3,28,17,11,2,0,0.11,0,0.11,0.09,0.12,851,1.48,61,59,851,0,0.11,153,328,-1,8
Jamie Ness,29,667872000,Premier League,2012/2013,Midfielder,Stoke City,0,0,0,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ján Mucha,37,407894400,Premier League,2012/2013,Goalkeeper,Everton,180,180,0,Slovakia,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.5,180,90,0,0,0,-1,-1,-1,17
Jan Vertonghen,33,546217200,Premier League,2012/2013,Defender,Tottenham Hotspur,3060,1530,1530,Belgium,34,17,17,4,1,3,3,2,1,0,0,9,5,4,35,14,21,7,0,0.21,0.09,0.12,0.06,0.18,765,1.03,87,90,437,1020,0.21,143,148,46,5
Jason Puncheon,34,520124400,Premier League,2012/2013,Midfielder,Southampton,2065,1134,931,England,32,14,11,5,2,3,2,2,0,0,0,6,3,3,34,12,22,1,0,0.31,0.09,0.22,0.16,0.29,413,1.48,61,65,2065,1033,0.04,81,152,-1,4
Jason Roberts,42,254534400,Premier League,2012/2013,Forward,Reading,708,339,369,Grenada,11,4,4,0,0,0,1,1,0,0,0,1,1,0,14,9,5,2,0,0.13,0.13,0,0,0,0,1.78,51,64,354,708,0.25,289,109,-1,15
Javi García,33,539740800,Premier League,2012/2013,Midfielder,Manchester City,1493,591,902,Spain,24,7,10,2,0,2,0,0,0,0,0,12,6,6,11,3,8,5,0,0.12,0,0.12,0,0.2,747,0.66,136,62,299,0,0.3,149,262,-1,7
Javier Garrido Behovide,35,479692800,Premier League,2012/2013,Defender,Norwich City,3040,1690,1350,Spain,34,19,15,0,0,0,2,1,1,0,0,10,8,2,45,20,25,4,0,0.06,0.06,0,0,0,0,1.33,68,89,760,1520,0.12,281,202,93,18
Javier Hernandez,32,581122800,Premier League,2012/2013,Forward,Manchester United,944,393,551,Mexico,22,4,5,10,4,6,3,1,2,0,1,6,2,4,11,4,7,1,0,1.24,0.29,0.95,0.92,0.98,94,1.05,86,43,944,315,0.1,1,23,-1,3
Jay Bothroyd,38,389401200,Premier League,2012/2013,Forward,Queens Park Rangers,237,34,203,England,4,0,2,1,0,1,0,0,0,0,0,1,0,1,3,1,2,1,0,0.38,0,0.38,0,0.44,237,1.14,79,59,237,0,0.38,-1,-1,-1,9
Jay Rodriguez,31,617670000,Premier League,2012/2013,Forward,Southampton,2180,921,1259,England,35,9,15,6,3,3,5,1,4,0,0,7,3,4,36,14,22,4,0,0.45,0.21,0.25,0.29,0.21,363,1.49,61,62,545,436,0.17,68,52,-1,2
Jay Tabb,36,446169600,Premier League,2012/2013,Midfielder,Reading,1020,429,591,Republic of Ireland,12,5,7,0,0,0,1,1,0,0,0,1,1,0,20,11,9,2,0,0.09,0.09,0,0,0,0,1.76,51,85,510,1020,0.18,325,158,-1,22
Jazz Richards,29,671410800,Premier League,2012/2013,Defender,Swansea City,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jean André Emanuel Beausejour Coliqueo,36,454892400,Premier League,2012/2013,Midfielder,Wigan Athletic,2783,1338,1445,Chile,34,16,16,1,1,0,8,5,3,0,0,5,1,4,56,29,27,4,0,0.29,0.26,0.03,0.07,0,2783,1.81,50,82,696,348,0.13,237,28,-1,12
Jed Steer,28,717116400,Premier League,2012/2013,Goalkeeper,Norwich City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jem Karacan,31,604022400,Premier League,2012/2013,Midfielder,Reading,1608,857,751,Turkey,21,11,10,1,0,1,1,0,1,0,0,4,4,0,31,13,18,2,0,0.11,0.06,0.06,0,0.12,1608,1.74,52,77,804,1608,0.11,205,206,-1,8
Jermain Defoe,37,402793200,Premier League,2012/2013,Forward,Tottenham Hotspur,2410,1179,1231,England,34,13,14,11,5,6,3,2,1,0,0,9,5,4,27,9,18,4,0,0.52,0.11,0.41,0.38,0.44,219,1.01,89,71,603,803,0.15,28,131,-1,2
Jermaine Jenas,37,414374400,Premier League,2012/2013,Midfielder,Queens Park Rangers,823,358,465,England,13,3,5,2,1,1,0,0,0,0,0,2,1,1,16,4,12,1,0,0.22,0,0.22,0.25,0.19,412,1.75,51,63,823,0,0.11,78,376,-1,6
Jermaine Pennant,37,411436800,Premier League,2012/2013,Midfielder,Stoke City,65,65,0,England,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,-1,-1,-1,15
Jerome Thomas,37,417225600,Premier League,2012/2013,Midfielder,West Bromwich Albion,402,144,258,England,10,1,3,0,0,0,0,0,0,0,0,2,0,2,7,3,4,0,0,0,0,0,0,0,0,1.57,57,40,0,0,0,249,297,-1,12
Ji-Sung Park,39,351907200,Premier League,2012/2013,Midfielder,Queens Park Rangers,1341,629,712,South Korea,20,7,8,0,0,0,3,0,3,0,0,5,3,2,25,10,15,1,0,0.2,0.2,0,0,0,0,1.68,54,67,1341,447,0.07,324,57,-1,26
Jimmy Kébé,36,443318400,Premier League,2012/2013,Midfielder,Reading,1337,750,587,Mali,18,9,7,5,5,0,1,0,1,0,0,3,3,0,25,15,10,1,0,0.4,0.07,0.34,0.6,0,267,1.68,53,74,1337,1337,0.07,38,184,-1,4
Jobi McAnuff,38,374112000,Premier League,2012/2013,Midfielder,Reading,3275,1626,1649,Jamaica,38,19,19,0,0,0,7,4,3,0,0,5,5,0,65,32,33,5,0,0.19,0.19,0,0,0,0,1.79,50,86,655,468,0.14,323,64,-1,24
Joe Allen,30,637372800,Premier League,2012/2013,Midfielder,Liverpool,1919,900,1019,Wales,27,9,12,0,0,0,0,0,0,0,0,11,8,3,27,10,17,2,0,0,0,0,0,0,0,1.27,71,71,960,0,0.09,399,395,-1,23
Joe Bennett,30,638578800,Premier League,2012/2013,Defender,Aston Villa,1855,888,967,England,25,10,11,0,0,0,2,1,1,0,0,1,0,1,41,19,22,4,1,0.1,0.1,0,0,0,0,1.99,45,74,464,928,0.19,297,145,170,14
Joe Cole,38,374025600,Premier League,2012/2013,Midfielder,West Ham United,784,384,400,England,17,3,4,3,2,1,0,0,0,0,0,6,4,2,17,6,11,2,0,0.34,0,0.34,0.47,0.23,261,1.95,46,46,392,0,0.23,37,397,-1,4
Joe Hart,33,545785200,Premier League,2012/2013,Goalkeeper,Manchester City,3420,1710,1710,England,38,19,19,0,0,0,0,0,0,0,0,18,10,8,31,13,18,1,0,0,0,0,0,0,0,0.82,110,90,3420,0,0.03,376,373,14,17
Joel Robles Blázquez,30,645577200,Premier League,2012/2013,Goalkeeper,Wigan Athletic,810,360,450,Spain,9,4,5,0,0,0,0,0,0,0,0,1,1,0,16,6,10,0,0,0,0,0,0,0,0,1.78,51,90,0,0,0,263,255,155,16
Joey O'Brien,34,508982400,Premier League,2012/2013,Defender,West Ham United,2724,1414,1310,Republic of Ireland,33,16,16,2,2,0,4,2,2,0,0,11,6,5,34,16,18,6,0,0.2,0.13,0.07,0.13,0,1362,1.12,80,83,454,681,0.2,196,110,65,10
Johan Danon Djourou-Gbadjere,33,537926400,Premier League,2012/2013,Defender,Arsenal,0,0,0,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
John Arne Semundseth Riise,39,338598000,Premier League,2012/2013,Defender,Fulham,2529,1269,1260,Norway,31,15,14,0,0,0,2,2,0,0,0,8,4,4,36,19,17,4,0,0.07,0.07,0,0,0,0,1.28,70,82,632,1265,0.14,353,187,84,24
John Michael Nchekwube Obinna,33,546044400,Premier League,2012/2013,Midfielder,Chelsea,1628,675,953,Nigeria,22,8,11,0,0,0,0,0,0,0,0,9,5,4,20,8,12,3,0,0,0,0,0,0,0,1.11,81,74,543,0,0.17,375,372,-1,23
John O'Shea,39,357433200,Premier League,2012/2013,Defender,Sunderland,2994,1464,1530,Republic of Ireland,34,17,17,2,2,0,0,0,0,0,0,9,5,4,45,17,28,3,0,0.06,0,0.06,0.12,0,1497,1.35,67,88,998,0,0.09,199,338,100,6
John Ruddy,33,530492400,Premier League,2012/2013,Goalkeeper,Norwich City,1342,630,712,England,15,7,8,0,0,0,0,0,0,0,0,6,5,1,21,6,15,0,0,0,0,0,0,0,0,1.41,64,89,0,0,0,358,351,111,27
John Stones,26,770079600,Premier League,2012/2013,Defender,Everton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
John Terry,39,344995200,Premier League,2012/2013,Defender,Chelsea,948,321,627,England,14,4,7,4,1,3,0,0,0,0,0,7,3,4,9,3,6,1,0,0.38,0,0.38,0.28,0.43,237,0.85,105,68,948,0,0.09,32,370,18,8
Johnny Heitinga,36,437702400,Premier League,2012/2013,Defender,Everton,1599,801,798,Netherlands,26,8,9,0,0,0,0,0,0,0,0,5,4,1,23,10,13,5,0,0,0,0,0,0,0,1.29,70,62,320,0,0.28,389,387,88,18
Joleon Lescott,38,398300400,Premier League,2012/2013,Defender,Manchester City,1540,1081,459,England,26,12,5,1,1,0,0,0,0,0,0,11,8,3,15,10,5,3,0,0.06,0,0.06,0.08,0,1540,0.88,103,59,513,0,0.18,210,362,24,14
Jonás Manuel Gutiérrez,37,426207600,Premier League,2012/2013,Midfielder,Newcastle United,2898,1372,1526,Argentina,34,17,17,1,1,0,0,0,0,0,0,6,4,2,47,22,25,8,0,0.03,0,0.03,0.07,0,2898,1.46,62,85,362,0,0.25,247,414,-1,9
Jonas Olsson,37,416102400,Premier League,2012/2013,Defender,West Bromwich Albion,3240,1620,1620,Sweden,36,18,18,0,0,0,0,0,0,0,0,8,5,3,48,21,27,5,0,0,0,0,0,0,0,1.33,68,90,648,0,0.14,335,326,91,21
Jonathan de Guzmán,33,558486000,Premier League,2012/2013,Midfielder,Swansea City,2857,1432,1425,Netherlands,37,17,16,5,3,2,6,4,2,0,0,10,5,5,40,19,21,6,0,0.35,0.19,0.16,0.19,0.13,571,1.26,71,77,476,476,0.19,112,66,-1,3
Jonathan Henly,26,763689600,Premier League,2012/2013,Goalkeeper,Reading,0,0,0,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jonathan Howson,32,580172400,Premier League,2012/2013,Midfielder,Norwich City,2042,867,1175,England,30,9,13,2,1,1,1,1,0,0,0,4,4,0,44,13,31,2,0,0.13,0.04,0.09,0.1,0.08,1021,1.94,46,68,1021,2042,0.09,170,231,-1,8
Jonathan Walters,36,432860400,Premier League,2012/2013,Forward,Stoke City,3310,1663,1647,Republic of Ireland,38,19,19,8,3,5,2,1,1,3,2,12,7,5,42,21,21,4,0,0.27,0.05,0.22,0.16,0.27,414,1.14,79,87,828,1655,0.11,77,224,-1,1
Jonjo Shelvey,28,699148800,Premier League,2012/2013,Midfielder,Liverpool,917,481,436,England,19,5,4,0,0,0,0,0,0,0,0,6,4,2,12,5,7,4,1,0,0,0,0,0,0,1.18,76,48,183,0,0.49,402,399,-1,20
Jonny Evans,32,568166400,Premier League,2012/2013,Defender,Manchester United,1903,994,909,Northern Ireland,23,11,10,3,2,1,1,0,1,0,0,10,6,4,22,10,12,2,0,0.19,0.05,0.14,0.18,0.1,634,1.04,87,83,952,1903,0.09,121,218,48,6
Jordan Archer,27,734569200,Premier League,2012/2013,Goalkeeper,Tottenham Hotspur,0,0,0,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jordan Bowery,29,678409200,Premier League,2012/2013,Forward,Aston Villa,296,177,119,England,10,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0.91,99,30,0,0,0,267,250,-1,11
Jordan Henderson,30,645577200,Premier League,2012/2013,Midfielder,Liverpool,1528,687,841,England,30,7,9,5,1,4,3,0,3,0,0,14,9,5,12,3,9,3,0,0.47,0.18,0.29,0.13,0.43,306,0.71,127,51,509,509,0.18,51,68,-1,4
Jordan Laidler,25,804553200,Premier League,2012/2013,Forward,Sunderland,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jordan Mustoe,29,665020800,Premier League,2012/2013,Defender,Wigan Athletic,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jordan Obita,26,755308800,Premier League,2012/2013,Midfielder,Reading,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jordan Spence,30,643503600,Premier League,2012/2013,Defender,West Ham United,21,21,0,England,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,21
Jordi Gómez García-Penche,35,485737200,Premier League,2012/2013,Midfielder,Wigan Athletic,1515,856,659,Spain,32,9,8,3,3,0,1,1,0,0,0,5,1,4,31,17,14,5,1,0.24,0.06,0.18,0.32,0,505,1.84,49,47,253,1515,0.36,97,198,-1,7
Jordon Ibe,24,818380800,Premier League,2012/2013,Midfielder,Liverpool,64,64,0,England,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1.41,1.41,0,0,0,0,0,0,64,0,64,0,-1,-1,-1,14
Jos Hooiveld,37,419814000,Premier League,2012/2013,Defender,Southampton,2032,834,1198,Netherlands,25,9,14,0,0,0,0,0,0,0,0,6,2,4,34,13,21,5,0,0,0,0,0,0,0,1.51,60,81,406,0,0.22,367,379,122,22
José Bosingwa da Silva,38,398991600,Premier League,2012/2013,Defender,Queens Park Rangers,1831,839,992,Portugal,23,10,12,0,0,0,1,1,0,0,0,3,1,2,30,12,18,2,0,0.05,0.05,0,0,0,0,1.47,61,80,916,1831,0.1,257,223,120,14
