full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Georginio Wijnaldum,29,658281600,Premier League,2017/2018,Midfielder,Liverpool,2387,1084,1303,Netherlands,33,12,15,1,1,0,2,1,1,0,0,16,11,5,20,4,16,1,0,0.11,0.08,0.04,0.08,0,2387,0.75,119,72,2387,1194,0.04,228,157,-1,8
Gerard Deulofeu,26,763516800,Premier League,2017/2018,Forward,Watford,438,186,252,Spain,7,2,3,1,1,0,0,0,0,0,0,2,1,1,3,1,2,0,0,0.21,0,0.21,0.48,0,438,0.62,146,63,0,0,0,85,283,-1,11
Glen Johnson,36,462063600,Premier League,2017/2018,Defender,Stoke City,549,453,96,England,9,6,1,0,0,0,0,0,0,0,0,0,0,0,14,11,3,3,0,0,0,0,0,0,0,2.3,39,61,183,0,0.49,389,324,174,26
Glenn Murray,36,433292400,Premier League,2017/2018,Forward,Brighton & Hove Albion,2197,1220,977,England,35,14,11,12,7,5,0,0,0,4,2,8,4,4,35,19,16,9,0,0.49,0,0.49,0.52,0.46,183,1.43,63,63,244,0,0.37,21,384,-1,1
Glyn Oliver Myhill,37,405648000,Premier League,2017/2018,Goalkeeper,West Bromwich Albion,90,0,90,Wales,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,90,90,90,0,1,-1,-1,-1,19
Gnégnéri Yaya Touré,37,421628400,Premier League,2017/2018,Midfielder,Manchester City,228,159,69,Côte d'Ivoire,10,1,0,0,0,0,2,1,1,0,0,5,2,3,2,2,0,1,0,0.79,0.79,0,0,0,0,0.79,114,23,228,114,0.39,-1,-1,-1,20
Grady Diangana,22,892940400,Premier League,2017/2018,Midfielder,West Ham United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Granit Xhaka,27,717548400,Premier League,2017/2018,Midfielder,Arsenal,3266,1607,1659,Switzerland,38,18,19,1,1,0,7,4,3,0,0,13,9,4,46,20,26,10,0,0.22,0.19,0.03,0.06,0,3266,1.27,71,86,327,467,0.28,241,65,-1,14
Grzegorz Krychowiak,30,633571200,Premier League,2017/2018,Midfielder,West Bromwich Albion,1643,673,970,Poland,27,8,12,0,0,0,2,1,1,0,0,7,4,3,28,13,15,2,0,0.11,0.11,0,0,0,0,1.53,59,61,822,822,0.11,266,120,-1,16
Guido Marcelo Carrillo,29,675126000,Premier League,2017/2018,Forward,Southampton,451,213,238,Argentina,7,2,3,0,0,0,1,0,1,0,0,1,1,0,8,2,6,0,0,0.2,0.2,0,0,0,0,1.6,56,64,0,451,0,243,61,-1,25
Gylfi Sigurdsson,31,621212400,Premier League,2017/2018,Midfielder,Everton,2262,1157,1105,Iceland,27,13,12,4,3,1,3,2,1,0,0,6,4,2,37,14,23,2,0,0.28,0.12,0.16,0.23,0.08,566,1.47,61,84,1131,754,0.08,115,110,-1,4
Hal Robson-Kanu,31,611708400,Premier League,2017/2018,Forward,West Bromwich Albion,828,367,461,Wales,21,3,5,2,1,1,0,0,0,0,0,7,4,3,10,3,7,3,1,0.22,0,0.22,0.25,0.2,414,1.09,83,39,207,0,0.43,84,404,-1,3
Hamza Choudhury,22,875660400,Premier League,2017/2018,Midfielder,Leicester City,332,206,126,England,8,2,2,0,0,0,1,1,0,0,0,1,1,0,9,3,6,1,0,0.27,0.27,0,0,0,0,2.44,37,42,332,332,0.27,291,25,-1,14
Harry Arter,30,630806400,Premier League,2017/2018,Midfielder,AFC Bournemouth,962,428,534,Republic of Ireland,13,5,6,1,1,0,0,0,0,0,0,3,1,2,12,5,7,4,0,0.09,0,0.09,0.21,0,962,1.12,80,74,241,0,0.37,162,406,-1,13
Harry Kane,27,743814000,Premier League,2017/2018,Forward,Tottenham Hotspur,3083,1690,1393,England,37,19,16,30,15,15,2,2,0,2,1,16,10,6,30,15,15,5,0,0.93,0.06,0.88,0.8,0.97,103,0.88,103,83,617,1542,0.15,3,180,-1,1
Harry Maguire,27,731289600,Premier League,2017/2018,Defender,Leicester City,3420,1710,1710,England,38,19,19,2,2,0,4,1,3,0,0,9,6,3,57,21,36,7,0,0.16,0.11,0.05,0.11,0,1710,1.5,60,90,489,855,0.18,216,117,133,7
Harry Souttar,21,909010800,Premier League,2017/2018,Defender,Stoke City,0,0,0,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Harry Winks,24,823219200,Premier League,2017/2018,Midfielder,Tottenham Hotspur,771,440,331,England,16,6,3,0,0,0,1,1,0,0,0,6,3,3,7,2,5,0,0,0.12,0.12,0,0,0,0,0.82,110,48,0,771,0,373,113,-1,17
Harvey Lewis Barnes,22,881625600,Premier League,2017/2018,Midfielder,Leicester City,7,2,5,England,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,24
Hector Bellerin,25,795571200,Premier League,2017/2018,Defender,Arsenal,3051,1604,1447,Spain,35,18,16,2,1,1,3,3,0,0,0,12,8,4,41,20,21,5,0,0.15,0.09,0.06,0.06,0.06,1526,1.21,74,87,610,1017,0.15,202,152,69,11
Henri Saivet,29,656895600,Premier League,2017/2018,Forward,Newcastle United,84,0,84,Senegal,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1.07,0,1.07,0,1.07,84,2.14,42,84,0,0,0,-1,-1,-1,10
Henrikh Mkhitaryan,31,601344000,Premier League,2017/2018,Midfielder,Arsenal,1725,871,854,Armenia,26,10,10,3,2,1,9,7,2,0,0,14,10,4,15,4,11,2,0,0.63,0.47,0.16,0.21,0.11,575,0.78,115,66,863,192,0.1,110,4,-1,7
Heung-Min Son,28,710550000,Premier League,2017/2018,Forward,Tottenham Hotspur,2311,1325,986,South Korea,37,16,11,12,9,3,6,5,1,0,0,16,10,6,16,7,9,0,0,0.7,0.23,0.47,0.61,0.27,193,0.62,144,62,0,385,0,24,44,-1,2
Heurelho da Silva Gomes,39,351043200,Premier League,2017/2018,Goalkeeper,Watford,2129,1080,1049,Brazil,24,12,12,0,0,0,0,0,0,0,0,5,2,3,37,24,13,0,0,0,0,0,0,0,0,1.56,58,89,0,0,0,341,338,146,17
Hugo Lloris,33,535939200,Premier League,2017/2018,Goalkeeper,Tottenham Hotspur,3240,1620,1620,France,36,18,18,0,0,0,0,0,0,0,0,15,9,6,31,15,16,1,0,0,0,0,0,0,0,0.86,105,90,3240,0,0.03,368,366,33,15
Ibrahim Afellay,34,512780400,Premier League,2017/2018,Midfielder,Stoke City,162,37,125,Netherlands,6,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,7,1,0,0,0,0,0,0,0,5,18,27,162,0,0.56,-1,-1,-1,19
Idrissa Gana Gueye,30,622767600,Premier League,2017/2018,Midfielder,Everton,2757,1212,1545,Senegal,33,14,18,2,0,2,1,1,0,0,0,8,6,2,42,12,30,8,1,0.1,0.03,0.07,0,0.12,1379,1.37,66,84,345,2757,0.26,190,233,-1,7
İlkay Gündoğan,29,656722800,Premier League,2017/2018,Midfielder,Manchester City,1508,735,773,Germany,30,7,8,4,2,2,1,1,0,1,0,15,6,9,13,6,7,3,0,0.3,0.06,0.24,0.24,0.23,377,0.78,116,50,503,1508,0.18,70,181,-1,10
Isaac Ajayi Success,24,820972800,Premier League,2017/2018,Forward,Watford,0,0,0,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Isaac Hayden,25,795830400,Premier League,2017/2018,Midfielder,Newcastle United,1370,612,758,England,26,7,8,1,0,1,0,0,0,0,0,8,6,2,24,6,18,7,0,0.07,0,0.07,0,0.12,1370,1.58,57,53,196,0,0.46,182,362,-1,15
Isaiah Brown,23,852595200,Premier League,2017/2018,Forward,Brighton & Hove Albion,306,136,170,England,13,2,2,0,0,0,0,0,0,0,0,4,2,2,7,3,4,0,0,0,0,0,0,0,0,2.06,44,24,0,0,0,371,399,-1,12
Islam Slimani,32,582591600,Premier League,2017/2018,Forward,Newcastle United,370,252,118,Algeria,16,2,1,1,1,0,1,1,0,0,0,3,3,0,4,1,3,1,0,0.49,0.24,0.24,0.36,0,370,0.97,93,23,370,370,0.24,72,37,-1,14
Jack Butland,27,731721600,Premier League,2017/2018,Goalkeeper,Stoke City,3150,1620,1530,England,35,18,17,0,0,0,0,0,0,0,0,6,3,3,60,27,33,0,0,0,0,0,0,0,0,1.71,53,90,0,0,0,356,321,166,14
Jack Cork,31,614732400,Premier League,2017/2018,Midfielder,Burnley,3420,1710,1710,England,38,19,19,2,1,1,1,0,1,0,0,12,7,5,34,13,21,7,0,0.08,0.03,0.05,0.05,0.05,1710,0.89,101,90,489,3420,0.18,215,244,-1,4
Jack Simpson,23,850867200,Premier League,2017/2018,Defender,AFC Bournemouth,72,0,72,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2.5,36,72,0,0,0,-1,-1,-1,15
Jack Stephens,26,759628800,Premier League,2017/2018,Defender,Southampton,1980,990,990,England,22,11,11,2,1,1,0,0,0,0,0,5,2,3,31,12,19,7,1,0.09,0,0.09,0.09,0.09,990,1.41,64,90,248,0,0.36,163,387,111,9
Jack Wilshere,28,694224000,Premier League,2017/2018,Midfielder,Arsenal,1187,578,609,England,20,6,6,1,1,0,3,1,2,0,0,7,5,2,15,7,8,6,0,0.3,0.23,0.08,0.16,0,1187,1.14,79,59,198,396,0.45,176,45,-1,13
Jacob Murphy,25,793584000,Premier League,2017/2018,Midfielder,Newcastle United,1144,406,738,England,25,4,9,1,0,1,1,0,1,0,0,5,3,2,24,7,17,0,0,0.16,0.08,0.08,0,0.12,1144,1.89,48,46,0,1144,0,170,169,-1,12
Jaïro Riedewald,24,842223600,Premier League,2017/2018,Defender,Crystal Palace,434,384,50,Netherlands,12,4,0,0,0,0,0,0,0,0,0,3,2,1,5,4,1,0,0,0,0,0,0,0,0,1.04,87,36,0,0,0,307,305,54,26
Jake Livermore,30,627004800,Premier League,2017/2018,Midfielder,West Bromwich Albion,2675,1299,1376,England,34,14,16,2,2,0,2,0,2,0,0,9,5,4,38,21,17,5,0,0.13,0.07,0.07,0.14,0,1338,1.28,70,79,535,1338,0.17,187,171,-1,8
Jakob Haugaard,28,704674800,Premier League,2017/2018,Goalkeeper,Stoke City,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jamal Lascelles,26,752976000,Premier League,2017/2018,Defender,Newcastle United,2928,1488,1440,England,33,16,16,3,2,1,0,0,0,0,0,9,7,2,31,10,21,5,0,0.09,0,0.09,0.12,0.06,976,0.95,94,89,586,0,0.15,156,363,48,4
James Collins,37,430441200,Premier League,2017/2018,Defender,West Ham United,1050,452,598,Wales,13,5,7,1,0,1,0,0,0,0,0,4,2,2,18,5,13,3,0,0.09,0,0.09,0,0.15,1050,1.54,58,81,350,0,0.26,157,262,145,13
James Daly,20,947635200,Premier League,2017/2018,Forward,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
James McArthur,32,560559600,Premier League,2017/2018,Midfielder,Crystal Palace,2434,1131,1303,Scotland,33,13,14,5,3,2,1,1,0,0,0,8,3,5,34,16,18,5,0,0.22,0.04,0.18,0.24,0.14,487,1.26,72,74,487,2434,0.18,105,222,-1,3
James McCarthy,29,658368000,Premier League,2017/2018,Midfielder,Everton,207,89,118,Republic of Ireland,4,1,2,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,2.61,35,52,0,0,0,-1,-1,-1,12
James McClean,31,609202800,Premier League,2017/2018,Midfielder,West Bromwich Albion,1396,623,773,Republic of Ireland,30,6,8,1,0,1,0,0,0,0,0,9,5,4,19,9,10,7,0,0.06,0,0.06,0,0.12,1396,1.22,73,47,199,0,0.45,199,402,-1,12
James Milner,34,505180800,Premier League,2017/2018,Midfielder,Liverpool,1762,866,896,England,32,8,8,0,0,0,3,2,1,0,0,13,9,4,22,6,16,3,0,0.15,0.15,0,0,0,0,1.12,80,55,587,587,0.15,349,86,-1,19
James Morrison,34,517359600,Premier League,2017/2018,Midfielder,West Bromwich Albion,206,160,46,Scotland,4,2,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0.44,0,0.44,0,1.96,206,0.44,206,52,0,0,0,-1,-1,-1,11
James Tarkowski,27,722131200,Premier League,2017/2018,Defender,Burnley,2790,1440,1350,England,31,16,15,0,0,0,0,0,0,0,0,11,7,4,27,9,18,5,0,0,0,0,0,0,0,0.87,103,90,558,0,0.16,326,313,37,20
James Tomkins,31,607129200,Premier League,2017/2018,Defender,Crystal Palace,2388,1218,1170,England,28,14,13,3,2,1,0,0,0,0,0,8,4,4,30,14,16,8,0,0.11,0,0.11,0.15,0.08,796,1.13,80,85,299,0,0.3,145,308,62,6
James Ward-Prowse,25,783648000,Premier League,2017/2018,Midfielder,Southampton,1716,855,861,England,30,10,10,3,0,3,3,2,1,0,0,5,1,4,26,13,13,3,0,0.31,0.16,0.16,0,0.31,572,1.36,66,57,572,572,0.16,111,74,-1,4
Jamie Murphy,31,620262000,Premier League,2017/2018,Midfielder,Brighton & Hove Albion,165,75,90,Scotland,4,0,1,0,0,0,0,0,0,0,0,2,1,1,4,2,2,0,0,0,0,0,0,0,0,2.18,41,41,0,0,0,-1,-1,-1,13
Jamie Vardy,33,537321600,Premier League,2017/2018,Forward,Leicester City,3258,1612,1646,England,37,18,19,20,9,11,1,0,1,5,1,8,5,3,55,21,34,3,0,0.58,0.03,0.55,0.5,0.6,163,1.52,59,88,1086,3258,0.08,15,231,-1,1
Jan Bednarek,24,829263600,Premier League,2017/2018,Defender,Southampton,428,180,248,Poland,5,2,3,1,1,0,0,0,0,0,0,2,0,2,4,4,0,1,0,0.21,0,0.21,0.5,0,428,0.84,107,86,428,0,0.21,88,392,29,13
Jan Vertonghen,33,546217200,Premier League,2017/2018,Defender,Tottenham Hotspur,3205,1590,1615,Belgium,36,18,18,0,0,0,0,0,0,0,0,15,10,5,28,11,17,4,0,0,0,0,0,0,0,0.79,114,89,801,0,0.11,369,367,24,18
Jarosław Jach,26,761443200,Premier League,2017/2018,Defender,Crystal Palace,0,0,0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jason Eyenga-Lokilo,22,905986800,Premier League,2017/2018,Forward,Crystal Palace,0,0,0,Congo DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jason Puncheon,34,520124400,Premier League,2017/2018,Midfielder,Crystal Palace,570,305,265,England,10,3,3,0,0,0,0,0,0,0,0,1,1,0,13,6,7,5,0,0,0,0,0,0,0,2.05,44,57,114,0,0.79,309,307,-1,24
Javier Hernandez,32,581122800,Premier League,2017/2018,Forward,West Ham United,1543,691,852,Mexico,28,7,9,8,3,5,0,0,0,0,0,6,4,2,32,13,19,3,0,0.47,0,0.47,0.39,0.53,193,1.87,48,55,514,0,0.17,23,356,-1,2
Javier Manquillo Gaitán,26,768092400,Premier League,2017/2018,Defender,Newcastle United,1759,810,949,Spain,21,9,11,0,0,0,1,0,1,0,0,4,2,2,30,11,19,2,0,0.05,0.05,0,0,0,0,1.53,59,84,880,1759,0.1,365,208,143,20
Jay Fulton,26,765414000,Premier League,2017/2018,Midfielder,Swansea City,17,1,16,Scotland,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,17,0,5.29,-1,-1,-1,20
Jay Rodriguez,31,617670000,Premier League,2017/2018,Forward,West Bromwich Albion,2824,1354,1470,England,37,15,16,7,4,3,1,1,0,1,0,10,6,4,38,18,20,2,0,0.25,0.03,0.22,0.27,0.18,403,1.21,74,76,1412,2824,0.06,79,240,-1,1
Jayson Molumby,21,933894000,Premier League,2017/2018,Midfielder,Brighton & Hove Albion,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jeff Hendrick,28,696816000,Premier League,2017/2018,Midfielder,Burnley,2342,1164,1178,Republic of Ireland,34,15,14,2,1,1,2,2,0,0,0,11,6,5,24,9,15,1,0,0.15,0.08,0.08,0.08,0.08,1171,0.92,98,69,2342,1171,0.04,178,164,-1,6
Jeffrey Schlupp,27,725068800,Premier League,2017/2018,Defender,Crystal Palace,1748,792,956,Ghana,24,9,12,0,0,0,1,1,0,0,0,5,1,4,30,15,15,3,0,0.05,0.05,0,0,0,0,1.54,58,73,583,1748,0.15,310,199,144,23
Jeremie Boga,23,852249600,Premier League,2017/2018,Midfielder,Chelsea,18,18,0,Côte d'Ivoire,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,-1,-1,-1,25
Jérémy Pied,31,604195200,Premier League,2017/2018,Defender,Southampton,180,90,90,France,2,1,1,0,0,0,1,1,0,0,0,0,0,0,3,2,1,0,0,0.5,0.5,0,0,0,0,1.5,60,90,0,180,0,-1,-1,-1,16
Jermain Defoe,37,402793200,Premier League,2017/2018,Forward,AFC Bournemouth,1084,641,443,England,24,7,4,4,1,3,1,0,1,0,0,2,1,1,20,13,7,1,0,0.42,0.08,0.33,0.14,0.61,271,1.66,54,45,1084,1084,0.08,47,160,-1,5
Jerome Sinclair,24,843174000,Premier League,2017/2018,Forward,Watford,27,0,27,England,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,20
Jesé,27,730684800,Premier League,2017/2018,Forward,Stoke City,617,405,212,Spain,13,5,3,1,1,0,1,0,1,0,0,2,1,1,16,11,5,0,0,0.29,0.15,0.15,0.22,0,617,2.33,39,47,0,617,0,118,87,-1,11
Jesse Lingard,27,724377600,Premier League,2017/2018,Midfielder,Manchester United,1821,731,1090,England,33,7,13,8,3,5,5,2,3,0,0,15,10,5,18,4,14,2,0,0.64,0.25,0.4,0.37,0.41,228,0.89,101,55,911,364,0.1,31,32,-1,4
Jesús Gámez Duarte,35,481935600,Premier League,2017/2018,Defender,Newcastle United,97,0,97,Spain,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,-1,-1,-1,24
Jiří Skalák,28,700358400,Premier League,2017/2018,Midfielder,Brighton & Hove Albion,0,0,0,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
João Mário,27,727401600,Premier League,2017/2018,Midfielder,West Ham United,1027,619,408,Portugal,13,7,5,2,1,1,1,0,1,0,0,4,3,1,14,5,9,0,0,0.26,0.09,0.18,0.15,0.22,514,1.23,73,79,0,1027,0,104,144,-1,8
Joe Allen,30,637372800,Premier League,2017/2018,Midfielder,Stoke City,3142,1710,1432,Wales,36,19,17,2,2,0,6,3,3,0,0,6,3,3,53,30,23,8,0,0.23,0.17,0.06,0.11,0,1571,1.52,59,87,393,524,0.23,200,69,-1,5
Joe Gomez,23,864342000,Premier League,2017/2018,Defender,Liverpool,1900,910,990,England,23,10,11,0,0,0,2,2,0,0,0,10,7,3,20,5,15,3,0,0.09,0.09,0,0,0,0,0.95,95,83,633,950,0.14,350,149,49,22
Joe Hart,33,545785200,Premier League,2017/2018,Goalkeeper,West Ham United,1710,810,900,England,19,9,10,0,0,0,1,0,1,0,0,4,3,1,36,15,21,0,0,0.05,0.05,0,0,0,0,1.89,48,90,0,1710,0,380,201,170,17
Joe Lolley,28,714697200,Premier League,2017/2018,Forward,Huddersfield Town,219,131,88,England,6,1,1,1,1,0,0,0,0,0,0,2,2,0,5,4,1,1,0,0.41,0,0.41,0.69,0,219,2.05,44,37,219,0,0.41,-1,-1,-1,8
Joe Rodon,22,877474800,Premier League,2017/2018,Defender,Swansea City,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Joel Coleman,25,812070000,Premier League,2017/2018,Goalkeeper,Huddersfield Town,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Joel Matip,29,681606000,Premier League,2017/2018,Defender,Liverpool,1994,1004,990,Cameroon,25,11,11,1,0,1,0,0,0,0,0,10,7,3,23,7,16,3,0,0.05,0,0.05,0,0.09,1994,1.04,87,80,665,0,0.14,220,346,57,13
Joel Pereira Castro,24,835916400,Premier League,2017/2018,Goalkeeper,Manchester United,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Joel Robles Blázquez,30,645577200,Premier League,2017/2018,Goalkeeper,Everton,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Joel Ward,30,625618800,Premier League,2017/2018,Defender,Crystal Palace,1616,780,836,England,19,9,10,0,0,0,1,1,0,0,0,4,1,3,25,14,11,4,0,0.06,0.06,0,0,0,0,1.39,65,85,404,1616,0.22,306,183,108,27
Johann Berg Guðmunds­son,29,656982000,Premier League,2017/2018,Midfielder,Burnley,2839,1566,1273,Iceland,35,17,15,2,2,0,8,6,2,0,0,11,7,4,29,12,17,2,0,0.32,0.25,0.06,0.11,0,1420,0.92,98,81,1420,355,0.06,197,34,-1,5
John Stones,26,770079600,Premier League,2017/2018,Defender,Manchester City,1305,734,571,England,18,9,7,0,0,0,0,0,0,0,0,9,4,5,10,5,5,0,0,0,0,0,0,0,0,0.69,131,73,0,0,0,360,358,13,22
Jon Flanagan,27,725846400,Premier League,2017/2018,Defender,Liverpool,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jon Gorenc Stankovič,24,821577600,Premier League,2017/2018,Defender,Huddersfield Town,0,0,0,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jonas Lössl,31,602294400,Premier League,2017/2018,Goalkeeper,Huddersfield Town,3420,1710,1710,Denmark,38,19,19,0,0,0,1,1,0,0,0,10,7,3,56,24,32,1,0,0.03,0.03,0,0,0,0,1.47,61,90,3420,3420,0.03,312,235,127,9
Jonathan Hogg,31,597369600,Premier League,2017/2018,Midfielder,Huddersfield Town,2408,1361,1047,England,30,16,13,0,0,0,0,0,0,0,0,7,5,2,39,21,18,10,1,0,0,0,0,0,0,1.46,62,80,241,0,0.37,268,260,-1,13
Jonathan Leko,21,924908400,Premier League,2017/2018,Forward,West Bromwich Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jonathan Walters,36,432860400,Premier League,2017/2018,Forward,Burnley,36,12,24,Republic of Ireland,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.5,36,12,0,0,0,-1,-1,-1,17
Jonjo Shelvey,28,699148800,Premier League,2017/2018,Midfielder,Newcastle United,2268,1238,1030,England,30,14,11,1,0,1,3,3,0,0,0,7,6,1,27,9,18,5,2,0.16,0.12,0.04,0,0.09,2268,1.07,84,76,378,756,0.24,225,112,-1,16
Jonjoe Kenny,23,858384000,Premier League,2017/2018,Defender,Everton,1588,688,900,England,19,7,10,0,0,0,1,1,0,0,0,5,3,2,29,8,21,2,0,0.06,0.06,0,0,0,0,1.64,55,84,794,1588,0.11,293,178,160,17
Jonny Evans,32,568166400,Premier League,2017/2018,Defender,West Bromwich Albion,2272,1093,1179,Northern Ireland,28,12,14,2,2,0,2,2,0,0,0,6,4,2,35,18,17,7,0,0.16,0.08,0.08,0.16,0,1136,1.39,65,81,325,1136,0.28,173,156,107,4
Jordan Ayew,29,684543600,Premier League,2017/2018,Forward,Swansea City,2859,1558,1301,Ghana,36,17,16,7,4,3,2,2,0,1,0,9,5,4,46,22,24,3,1,0.28,0.06,0.22,0.23,0.21,408,1.45,62,79,715,1430,0.13,83,177,-1,1
Jordan Henderson,30,645577200,Premier League,2017/2018,Midfielder,Liverpool,2173,1145,1028,England,27,13,12,1,0,1,1,0,1,0,0,14,10,4,19,2,17,1,0,0.08,0.04,0.04,0,0.09,2173,0.79,114,80,2173,2173,0.04,230,212,-1,9
Jordan Hugill,28,707612400,Premier League,2017/2018,Forward,West Ham United,22,12,10,England,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,14
Jordan Pickford,26,762998400,Premier League,2017/2018,Goalkeeper,Everton,3420,1710,1710,England,38,19,19,0,0,0,0,0,0,0,0,10,7,3,55,20,35,0,0,0,0,0,0,0,0,1.45,62,90,0,0,0,321,315,119,22
Jordi Osei-Tutu,21,907282800,Premier League,2017/2018,Defender,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jordon Ibe,24,818380800,Premier League,2017/2018,Midfielder,AFC Bournemouth,1999,898,1101,England,32,10,12,2,2,0,6,4,2,0,0,5,2,3,32,16,16,1,0,0.36,0.27,0.09,0.2,0,1000,1.44,62,62,1999,333,0.05,154,27,-1,6
Jordon Mutch,28,691632000,Premier League,2017/2018,Midfielder,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jose Fonte,36,440899200,Premier League,2017/2018,Defender,West Ham United,690,344,346,Portugal,8,4,4,0,0,0,1,1,0,0,0,3,2,1,10,6,4,0,0,0.13,0.13,0,0,0,0,1.3,69,86,0,690,0,247,99,83,18
José Holebas,36,457138800,Premier League,2017/2018,Defender,Watford,2382,1076,1306,Greece,28,12,14,0,0,0,4,2,2,0,0,7,4,3,43,19,24,7,0,0.15,0.15,0,0,0,0,1.62,55,85,340,596,0.26,343,79,156,28
