full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Guy Roland Demel,39,361234800,Premier League,2013/2014,Defender,West Ham United,2637,1309,1328,Côte d'Ivoire,32,14,16,1,1,0,0,0,0,0,0,14,7,7,37,18,19,3,0,0.03,0,0.03,0.07,0,2637,1.26,71,82,879,0,0.1,260,336,75,14
Gylfi Sigurdsson,31,621212400,Premier League,2013/2014,Midfielder,Tottenham Hotspur,1276,633,643,Iceland,25,7,7,5,5,0,0,0,0,0,0,8,3,5,17,6,11,2,0,0.35,0,0.35,0.71,0,255,1.2,75,51,638,0,0.14,41,427,-1,5
Haris Vučkič,28,714351600,Premier League,2013/2014,Midfielder,Newcastle United,0,0,0,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Harrison Reed,25,791164800,Premier League,2013/2014,Midfielder,Southampton,8,4,4,England,4,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,24
Harry Kane,27,743814000,Premier League,2013/2014,Forward,Tottenham Hotspur,498,266,232,England,10,3,3,3,2,1,0,0,0,0,0,4,2,2,6,2,4,0,0,0.54,0,0.54,0.68,0.39,166,1.08,83,50,0,0,0,18,311,-1,6
Harry Winks,24,823219200,Premier League,2013/2014,Midfielder,Tottenham Hotspur,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Hatem Ben Arfa,33,542073600,Premier League,2013/2014,Midfielder,Newcastle United,1305,708,597,France,27,6,7,3,1,2,3,2,1,1,0,6,3,3,28,14,14,1,0,0.41,0.21,0.21,0.13,0.3,435,1.93,47,48,1305,435,0.07,97,55,-1,4
Hector Bellerin,25,795571200,Premier League,2013/2014,Defender,Arsenal,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Henrique Hilário Meireles Alves Sampaio,44,183078000,Premier League,2013/2014,Goalkeeper,Chelsea,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Heurelho da Silva Gomes,39,351043200,Premier League,2013/2014,Goalkeeper,Tottenham Hotspur,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Hiram Boateng,24,821059200,Premier League,2013/2014,Midfielder,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Hugo Lloris,33,535939200,Premier League,2013/2014,Goalkeeper,Tottenham Hotspur,3330,1620,1710,France,37,18,19,0,0,0,0,0,0,0,0,14,8,6,49,22,27,2,0,0,0,0,0,0,0,1.32,68,90,1665,0,0.05,399,424,84,21
Hugo Rodallega Martínez,35,491094000,Premier League,2013/2014,Forward,Fulham,621,283,338,Colombia,13,3,3,2,1,1,2,2,0,0,0,1,1,0,14,4,10,0,0,0.58,0.29,0.29,0.32,0.27,311,2.03,44,48,0,311,0,57,25,-1,9
Iago Aspas,33,554770800,Premier League,2013/2014,Forward,Liverpool,378,256,122,Spain,14,4,1,0,0,0,1,1,0,0,0,6,3,3,1,0,1,3,0,0.24,0.24,0,0,0,0,0.24,378,27,126,378,0.71,349,42,-1,21
Ignacio Martín Scocco,35,486169200,Premier League,2013/2014,Forward,Sunderland,93,18,75,Argentina,6,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,2.9,31,16,0,0,0,-1,-1,-1,30
Isaac Hayden,25,795830400,Premier League,2013/2014,Midfielder,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jack Butland,27,731721600,Premier League,2013/2014,Goalkeeper,Stoke City,224,134,90,England,3,1,1,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,2.41,37,75,0,0,0,-1,-1,-1,24
Jack Colback,30,625186800,Premier League,2013/2014,Midfielder,Sunderland,2425,1296,1129,England,33,15,13,3,1,2,2,1,1,0,0,8,4,4,39,20,19,6,0,0.19,0.07,0.11,0.07,0.16,808,1.45,62,73,404,1213,0.22,155,177,-1,5
Jack Collison,31,591750000,Premier League,2013/2014,Midfielder,West Ham United,463,196,267,Wales,10,3,3,0,0,0,0,0,0,0,0,3,2,1,9,4,5,0,0,0,0,0,0,0,0,1.75,51,46,0,0,0,300,254,-1,24
Jack Cork,31,614732400,Premier League,2013/2014,Midfielder,Southampton,1732,901,831,England,28,11,10,0,0,0,0,0,0,0,0,12,4,8,25,14,11,5,0,0,0,0,0,0,0,1.3,69,62,346,0,0.26,341,335,-1,19
Jack Grealish,25,810687600,Premier League,2013/2014,Midfielder,Aston Villa,2,0,2,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,45,2,2,0,0,0,-1,-1,-1,26
Jack Rodwell,29,668649600,Premier League,2013/2014,Midfielder,Manchester City,108,16,92,England,5,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,-1,-1,-1,18
Jack Wilshere,28,694224000,Premier League,2013/2014,Midfielder,Arsenal,1722,832,890,England,24,10,9,3,1,2,4,3,1,0,0,10,6,4,22,6,16,6,0,0.37,0.21,0.16,0.11,0.2,574,1.15,78,72,287,431,0.31,117,56,-1,7
Jacob Butterfield,30,644972400,Premier League,2013/2014,Midfielder,Norwich City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jak Alnwick,27,740271600,Premier League,2013/2014,Goalkeeper,Newcastle United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jake Livermore,30,627004800,Premier League,2013/2014,Midfielder,Hull City,3055,1575,1480,England,36,18,16,3,1,2,4,1,3,0,0,10,8,2,44,18,26,6,0,0.21,0.12,0.09,0.06,0.12,1018,1.3,69,85,509,764,0.18,167,122,-1,3
Jamar Loza,26,768524400,Premier League,2013/2014,Forward,Norwich City,31,31,0,Jamaica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.9,31,31,0,0,0,-1,-1,-1,25
James Chester,31,601516800,Premier League,2013/2014,Defender,Hull City,1869,891,978,Wales,24,10,12,1,1,0,0,0,0,0,0,6,5,1,27,9,18,0,0,0.05,0,0.05,0.1,0,1869,1.3,69,78,0,0,0,222,377,81,13
James Collins,37,430441200,Premier League,2013/2014,Defender,West Ham United,1899,1037,862,Wales,24,13,9,1,1,0,0,0,0,0,0,10,5,5,23,12,11,6,0,0.05,0,0.05,0.09,0,1899,1.09,83,79,317,0,0.28,224,338,47,11
James McCarthy,29,658368000,Premier League,2013/2014,Midfielder,Everton,2854,1389,1465,Republic of Ireland,34,15,16,1,0,1,3,2,1,0,0,13,7,6,31,15,16,5,0,0.13,0.09,0.03,0,0.06,2854,0.98,92,84,571,951,0.16,262,140,-1,11
James Milner,34,505180800,Premier League,2013/2014,Midfielder,Manchester City,1358,578,780,England,31,5,7,1,0,1,4,2,2,0,0,13,8,5,15,4,11,3,0,0.33,0.27,0.07,0,0.12,1358,0.99,91,44,453,340,0.2,195,33,-1,13
James Morrison,34,517359600,Premier League,2013/2014,Midfielder,West Bromwich Albion,2210,1027,1183,Scotland,32,11,12,1,0,1,3,1,2,1,0,6,3,3,36,14,22,1,0,0.16,0.12,0.04,0,0.08,2210,1.47,61,69,2210,737,0.04,245,121,-1,15
James Tavernier,28,688867200,Premier League,2013/2014,Defender,Newcastle United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
James Tomkins,31,607129200,Premier League,2013/2014,Defender,West Ham United,2602,1271,1331,England,31,15,16,0,0,0,0,0,0,0,0,11,6,5,36,16,20,7,1,0,0,0,0,0,0,1.25,72,84,372,0,0.24,401,342,73,21
James Ward-Prowse,25,783648000,Premier League,2013/2014,Midfielder,Southampton,1604,753,851,England,34,7,9,0,0,0,2,1,1,0,0,14,7,7,22,8,14,3,0,0.11,0.11,0,0,0,0,1.23,73,47,535,802,0.17,340,128,-1,20
James Wilson,24,817776000,Premier League,2013/2014,Forward,Manchester United,64,64,0,England,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81,0,2.81,2.81,0,32,1.41,64,64,0,0,0,-1,-1,-1,8
Jamie Ness,29,667872000,Premier League,2013/2014,Midfielder,Stoke City,0,0,0,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jan Vertonghen,33,546217200,Premier League,2013/2014,Defender,Tottenham Hotspur,2004,990,1014,Belgium,23,11,12,0,0,0,0,0,0,0,0,10,5,5,24,10,14,4,0,0,0,0,0,0,0,1.08,84,87,501,0,0.18,375,425,43,25
Janoi Donacien,26,752284800,Premier League,2013/2014,Defender,Aston Villa,0,0,0,St. Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jason Puncheon,34,520124400,Premier League,2013/2014,Midfielder,Crystal Palace,2517,1320,1197,England,34,16,13,7,4,3,2,1,1,1,1,12,7,5,39,20,19,2,0,0.32,0.07,0.25,0.27,0.23,360,1.39,65,74,1259,1259,0.07,71,167,-1,2
Javi García,33,539740800,Premier League,2013/2014,Midfielder,Manchester City,1526,652,874,Spain,29,6,8,0,0,0,0,0,0,0,0,11,6,5,16,5,11,7,0,0,0,0,0,0,0,0.94,95,53,218,0,0.41,389,384,-1,16
Javier Garrido Behovide,35,479692800,Premier League,2013/2014,Defender,Norwich City,516,270,246,Spain,6,3,3,0,0,0,0,0,0,0,0,1,1,0,8,3,5,2,0,0,0,0,0,0,0,1.4,65,86,258,0,0.35,366,362,108,24
Javier Hernandez,32,581122800,Premier League,2013/2014,Forward,Manchester United,840,419,421,Mexico,24,3,3,4,2,2,3,0,3,0,0,6,3,3,7,6,1,2,0,0.75,0.32,0.43,0.43,0.43,210,0.75,120,35,420,280,0.21,29,21,-1,5
Jay Fulton,26,765414000,Premier League,2013/2014,Midfielder,Swansea City,80,7,73,Scotland,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.13,80,40,80,0,1.13,-1,-1,-1,14
Jay Rodriguez,31,617670000,Premier League,2013/2014,Forward,Southampton,2571,1283,1288,England,33,14,16,15,6,9,3,2,1,0,0,12,6,6,37,20,17,3,0,0.63,0.11,0.53,0.42,0.63,171,1.3,69,78,857,857,0.11,19,134,-1,1
Jazz Richards,29,671410800,Premier League,2013/2014,Defender,Swansea City,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jed Steer,28,717116400,Premier League,2013/2014,Goalkeeper,Aston Villa,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jermain Defoe,37,402793200,Premier League,2013/2014,Forward,Tottenham Hotspur,426,210,216,England,14,1,2,1,1,0,0,0,0,0,0,6,4,2,5,3,2,1,0,0.21,0,0.21,0.43,0,426,1.06,85,30,426,0,0.21,94,399,-1,13
Jermaine Pennant,37,411436800,Premier League,2013/2014,Midfielder,Stoke City,179,101,78,England,8,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0.5,0,0.5,0,1.15,179,0.5,179,22,179,0,0.5,-1,-1,-1,10
Jerome Thomas,37,417225600,Premier League,2013/2014,Midfielder,Crystal Palace,365,223,142,England,9,2,1,0,0,0,0,0,0,0,0,1,1,0,5,3,2,2,0,0,0,0,0,0,0,1.23,73,41,183,0,0.49,305,308,-1,16
Jesse Joronen,27,732672000,Premier League,2013/2014,Goalkeeper,Fulham,0,0,0,Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jesse Lingard,27,724377600,Premier League,2013/2014,Midfielder,Manchester United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jesús Navas,34,501379200,Premier League,2013/2014,Midfielder,Manchester City,1775,965,810,Spain,30,10,8,4,3,1,7,7,0,0,0,13,8,5,14,5,9,0,0,0.56,0.35,0.2,0.28,0.11,444,0.71,127,59,0,254,0,99,15,-1,9
Jimmy Kébé,36,443318400,Premier League,2013/2014,Midfielder,Crystal Palace,190,43,147,Mali,6,0,2,0,0,0,0,0,0,0,0,1,1,0,7,1,6,0,0,0,0,0,0,0,0,3.32,27,32,0,0,0,-1,-1,-1,24
Jo Inge Berget,30,653007600,Premier League,2013/2014,Forward,Cardiff City,11,11,0,Norway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,15
João Carlos Vilaça Teixeira,27,727315200,Premier League,2013/2014,Midfielder,Liverpool,8,0,8,Portugal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,25
Joe Allen,30,637372800,Premier League,2013/2014,Midfielder,Liverpool,1440,667,773,Wales,24,6,9,1,0,1,0,0,0,0,0,6,2,4,20,7,13,4,0,0.06,0,0.06,0,0.12,1440,1.25,72,60,360,0,0.25,202,345,-1,12
Joe Bennett,30,638578800,Premier League,2013/2014,Defender,Aston Villa,244,160,84,England,5,2,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,2,0,0,0,0,0,0,0,0.37,244,49,122,0,0.74,-1,-1,-1,12
Joe Cole,38,374025600,Premier League,2013/2014,Midfielder,West Ham United,740,478,262,England,20,5,1,3,3,0,0,0,0,0,0,7,4,3,14,8,6,2,0,0.36,0,0.36,0.56,0,247,1.7,53,37,370,0,0.24,37,369,-1,4
Joe Hart,33,545785200,Premier League,2013/2014,Goalkeeper,Manchester City,2790,1350,1440,England,31,15,16,0,0,0,0,0,0,0,0,13,7,6,27,9,18,1,0,0,0,0,0,0,0,0.87,103,90,2790,0,0.03,374,382,22,23
Joe Ledley,33,538358400,Premier League,2013/2014,Midfielder,Crystal Palace,1249,630,619,Wales,14,7,7,2,1,1,1,0,1,0,0,5,2,3,13,9,4,1,0,0.22,0.07,0.14,0.14,0.15,625,0.94,96,89,1249,1249,0.07,131,179,-1,5
Joe Lewis,32,560473200,Premier League,2013/2014,Goalkeeper,Cardiff City,90,0,90,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,22
Joe Mason,29,674089200,Premier League,2013/2014,Forward,Cardiff City,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Joel Robles Blázquez,30,645577200,Premier League,2013/2014,Goalkeeper,Everton,156,156,0,Spain,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.15,78,78,0,0,0,-1,-1,-1,18
Joel Ward,30,625618800,Premier League,2013/2014,Defender,Crystal Palace,3240,1620,1620,England,36,18,18,0,0,0,2,0,2,0,0,12,7,5,42,21,21,3,0,0.06,0.06,0,0,0,0,1.17,77,90,1080,1620,0.08,415,193,55,22
Joey O'Brien,34,508982400,Premier League,2013/2014,Defender,West Ham United,1234,570,664,Republic of Ireland,17,6,7,0,0,0,0,0,0,0,0,6,2,4,19,11,8,4,0,0,0,0,0,0,0,1.39,65,73,309,0,0.29,372,337,105,28
Johan Elmander,39,359766000,Premier League,2013/2014,Forward,Norwich City,1489,712,777,Sweden,29,9,7,1,0,1,4,4,0,0,0,9,5,4,23,6,17,3,0,0.3,0.24,0.06,0,0.12,1489,1.39,65,51,496,372,0.18,217,40,-1,13
John Arne Semundseth Riise,39,338598000,Premier League,2013/2014,Defender,Fulham,1487,766,721,Norway,20,9,8,0,0,0,0,0,0,0,0,1,1,0,45,19,26,2,0,0,0,0,0,0,0,2.72,33,74,744,0,0.12,398,396,180,26
John Guidetti,28,703292400,Premier League,2013/2014,Forward,Stoke City,59,25,34,Sweden,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,23
John Michael Nchekwube Obinna,33,546044400,Premier League,2013/2014,Midfielder,Chelsea,1063,374,689,Nigeria,24,3,8,1,1,0,1,0,1,0,0,12,4,8,8,1,7,3,0,0.17,0.08,0.08,0.24,0,1063,0.68,133,44,354,1063,0.25,178,163,-1,14
John O'Shea,39,357433200,Premier League,2013/2014,Defender,Sunderland,2922,1494,1428,Republic of Ireland,33,17,16,1,1,0,0,0,0,0,0,10,6,4,46,23,23,3,1,0.03,0,0.03,0.06,0,2922,1.42,64,89,731,0,0.12,251,327,112,12
John Ruddy,33,530492400,Premier League,2013/2014,Goalkeeper,Norwich City,3420,1710,1710,England,38,19,19,0,0,0,0,0,0,0,0,12,8,4,60,18,42,2,0,0,0,0,0,0,0,1.58,57,90,1710,0,0.05,365,361,138,17
John Stones,26,770079600,Premier League,2013/2014,Defender,Everton,1366,815,551,England,21,9,6,0,0,0,0,0,0,0,0,8,6,2,18,10,8,1,0,0,0,0,0,0,0,1.19,76,65,1366,0,0.07,342,356,62,19
John Swift,25,803862000,Premier League,2013/2014,Midfielder,Chelsea,1,0,1,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,26
John Terry,39,344995200,Premier League,2013/2014,Defender,Chelsea,3060,1620,1440,England,34,18,16,3,2,1,1,1,0,0,0,16,9,7,24,11,13,3,0,0.12,0.03,0.09,0.11,0.06,1020,0.71,128,90,1020,3060,0.09,165,242,11,9
Johnny Heitinga,36,437702400,Premier League,2013/2014,Defender,Fulham,1250,651,599,Netherlands,15,7,7,1,1,0,1,0,1,0,0,3,3,0,31,12,19,3,0,0.14,0.07,0.07,0.14,0,1250,2.23,40,83,417,1250,0.22,189,176,174,10
Joleon Lescott,38,398300400,Premier League,2013/2014,Defender,Manchester City,783,584,199,England,10,6,2,0,0,0,0,0,0,0,0,6,5,1,6,2,4,0,0,0,0,0,0,0,0,0.69,131,78,0,0,0,386,383,6,20
Jon Flanagan,27,725846400,Premier League,2013/2014,Defender,Liverpool,1898,873,1025,England,23,11,12,1,0,1,1,1,0,0,0,5,2,3,30,11,19,3,0,0.09,0.05,0.05,0,0.09,1898,1.42,63,83,633,1898,0.14,236,207,113,11
Jonás Manuel Gutiérrez,37,426207600,Premier League,2013/2014,Midfielder,Norwich City,260,78,182,Argentina,6,1,2,0,0,0,0,0,0,0,0,1,1,0,5,0,5,0,0,0,0,0,0,0,0,1.73,52,43,0,0,0,-1,-1,-1,19
Jonas Olsson,37,416102400,Premier League,2013/2014,Defender,West Bromwich Albion,2819,1379,1440,Sweden,32,16,16,1,0,1,0,0,0,0,0,7,4,3,43,19,24,10,0,0.03,0,0.03,0,0.06,2819,1.37,66,88,282,0,0.32,256,325,101,16
Jonathan de Guzmán,33,558486000,Premier League,2013/2014,Midfielder,Swansea City,2356,1273,1083,Netherlands,34,15,11,4,4,0,5,4,1,0,0,8,6,2,31,14,17,1,0,0.34,0.19,0.15,0.28,0,589,1.18,76,69,2356,471,0.04,121,71,-1,4
Jonathan Howson,32,580172400,Premier League,2013/2014,Midfielder,Norwich City,2086,1024,1062,England,27,11,12,2,0,2,0,0,0,0,0,7,4,3,44,15,29,3,0,0.09,0,0.09,0,0.17,1043,1.9,47,77,695,0,0.13,168,365,-1,5
Jonathan Parr,31,593391600,Premier League,2013/2014,Defender,Crystal Palace,752,289,463,Norway,15,2,5,0,0,0,0,0,0,0,0,6,3,3,10,3,7,0,0,0,0,0,0,0,0,1.2,75,50,0,0,0,295,297,64,21
Jonathan Walters,36,432860400,Premier League,2013/2014,Forward,Stoke City,2241,1021,1220,Republic of Ireland,32,13,14,5,3,2,2,2,0,2,1,6,5,1,42,14,28,9,1,0.28,0.08,0.2,0.26,0.15,448,1.69,53,70,224,1121,0.4,100,151,-1,4
Jonathan Williams,26,750121200,Premier League,2013/2014,Midfielder,Crystal Palace,179,75,104,Wales,9,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1.01,90,20,0,0,0,-1,-1,-1,30
Jonjo Shelvey,28,699148800,Premier League,2013/2014,Midfielder,Swansea City,2477,1101,1376,England,32,13,16,6,4,2,6,6,0,0,0,5,3,2,38,15,23,4,0,0.44,0.22,0.22,0.33,0.13,413,1.38,65,77,619,413,0.15,85,49,-1,3
Jonny Evans,32,568166400,Premier League,2013/2014,Defender,Manchester United,1378,720,658,Northern Ireland,17,8,9,0,0,0,0,0,0,0,0,4,2,2,19,9,10,0,0,0,0,0,0,0,0,1.24,73,81,0,0,0,272,293,69,16
Jordan Bowery,29,678409200,Premier League,2013/2014,Forward,Aston Villa,237,94,143,England,9,0,2,0,0,0,1,1,0,0,0,2,1,1,5,1,4,0,0,0.38,0.38,0,0,0,0,1.9,47,26,0,237,0,-1,-1,-1,20
Jordan Henderson,30,645577200,Premier League,2013/2014,Midfielder,Liverpool,3130,1600,1530,England,35,18,17,4,3,1,6,5,1,0,0,10,6,4,42,15,27,5,1,0.29,0.17,0.12,0.17,0.06,783,1.21,75,89,522,522,0.17,146,82,-1,7
Jordan Pickford,26,762998400,Premier League,2013/2014,Goalkeeper,Sunderland,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jordan Rossiter,23,859161600,Premier League,2013/2014,Midfielder,Liverpool,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jordi Amat,28,701136000,Premier League,2013/2014,Defender,Swansea City,1245,642,603,Spain,17,6,7,0,0,0,0,0,0,0,0,2,2,0,20,10,10,3,0,0,0,0,0,0,0,1.45,62,73,415,0,0.22,402,409,125,19
Jordon Ibe,24,818380800,Premier League,2013/2014,Midfielder,Liverpool,14,14,0,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,19
Jordon Mutch,28,691632000,Premier League,2013/2014,Midfielder,Cardiff City,2260,1085,1175,England,35,13,13,7,3,4,5,5,0,0,0,7,4,3,47,21,26,5,0,0.48,0.2,0.28,0.25,0.31,323,1.87,48,65,452,452,0.2,60,60,-1,1
Jos Hooiveld,37,419814000,Premier League,2013/2014,Defender,Southampton,270,90,180,Netherlands,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,0,0,0,0,0,0,0,2,45,90,270,0,0.33,-1,-1,-1,12
José Alberto Cañas Ruiz Herrera,33,549068400,Premier League,2013/2014,Midfielder,Swansea City,1666,678,988,Spain,23,7,12,0,0,0,0,0,0,0,0,4,2,2,28,13,15,5,0,0,0,0,0,0,0,1.51,60,72,333,0,0.27,413,408,-1,23
Jose Campana,27,738802800,Premier League,2013/2014,Midfielder,Crystal Palace,311,144,167,Spain,6,2,2,0,0,0,1,0,1,0,0,0,0,0,6,3,3,0,0,0.29,0.29,0,0,0,0,1.74,52,52,0,311,0,387,26,-1,31
José Enrique de la Sánchez Diaz,34,506822400,Premier League,2013/2014,Defender,Liverpool,602,332,270,Spain,8,3,3,0,0,0,2,1,1,0,0,4,3,1,4,1,3,0,0,0.3,0.3,0,0,0,0,0.6,151,75,0,301,0,347,23,2,23
Jose Fonte,36,440899200,Premier League,2013/2014,Defender,Southampton,3181,1561,1620,Portugal,36,17,18,3,2,1,0,0,0,0,0,15,7,8,38,18,20,7,0,0.08,0,0.08,0.12,0.06,1060,1.08,84,88,454,0,0.2,185,332,44,4
José Manuel Flores Moreno,33,541987200,Premier League,2013/2014,Defender,Swansea City,2691,1358,1333,Spain,31,16,14,3,2,1,0,0,0,0,0,8,6,2,42,18,24,8,2,0.1,0,0.1,0.13,0.07,897,1.4,64,87,299,0,0.3,160,407,106,5
Joseph Phillip Yobo,40,337042800,Premier League,2013/2014,Defender,Norwich City,720,450,270,Nigeria,8,5,3,0,0,0,0,0,0,0,0,3,3,0,10,2,8,0,0,0,0,0,0,0,0,1.25,72,90,0,0,0,285,272,74,15
Josh Murphy,25,793584000,Premier League,2013/2014,Forward,Norwich City,130,30,100,England,9,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,5,1,0,0,0,0,0,0,0,3.46,26,14,130,0,0.69,-1,-1,-1,14
Joshua Passley,25,785376000,Premier League,2013/2014,Defender,Fulham,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jozy Altidore,30,626313600,Premier League,2013/2014,Forward,Sunderland,1777,1042,735,USA,31,11,8,1,1,0,1,1,0,0,0,9,5,4,32,20,12,3,0,0.1,0.05,0.05,0.09,0,1777,1.62,56,57,592,1777,0.15,234,206,-1,11
Juan Mata,32,578185200,Premier League,2013/2014,Midfielder,Manchester United,2061,901,1160,Spain,28,11,14,6,3,3,5,2,3,0,0,9,3,6,23,12,11,0,0,0.48,0.22,0.26,0.3,0.23,344,1,90,74,0,412,0,66,51,-1,4
Julián Speroni,41,295830000,Premier League,2013/2014,Goalkeeper,Crystal Palace,3330,1710,1620,Argentina,37,19,18,0,0,0,0,0,0,0,0,12,7,5,45,23,22,0,0,0,0,0,0,0,0,1.22,74,90,0,0,0,425,419,67,28
Jussi Jääskeläinen,45,167094000,Premier League,2013/2014,Goalkeeper,West Ham United,1620,810,810,Finland,18,9,9,0,0,0,1,0,1,0,0,8,4,4,23,13,10,0,0,0.06,0.06,0,0,0,0,1.28,70,90,0,1620,0,344,197,77,16
