full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Jannik Vestergaard,28,712825200,Premier League,2020/2021,Defender,Southampton,494,180,314,Denmark,6,2,3,2,0,2,0,0,0,0,0,3,2,1,4,0,4,0,0,0.36,0,0.36,0,0.57,247,0.73,124,82,0,0,0,29,139,10,4
Jarrad Branthwaite,18,1025161200,Premier League,2020/2021,Midfielder,Everton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jarrod Bowen,23,851068800,Premier League,2020/2021,Forward,West Ham United,596,246,350,England,7,3,4,3,2,1,0,0,0,0,0,2,1,1,9,3,6,0,0,0.45,0,0.45,0.73,0.26,199,1.36,66,85,0,0,0,23,158,-1,2
Jason Steele,30,650962800,Premier League,2020/2021,Goalkeeper,Brighton & Hove Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Javier Manquillo Gaitán,26,768121200,Premier League,2020/2021,Defender,Newcastle United,305,125,180,Spain,4,1,2,0,0,0,0,0,0,0,0,1,0,1,5,4,1,1,0,0,0,0,0,0,0,1.48,61,76,305,0,0.3,205,208,57,17
Jay Rodriguez,31,617698800,Premier League,2020/2021,Forward,Burnley,133,50,83,England,4,0,1,0,0,0,0,0,0,0,0,1,0,1,5,2,3,1,0,0,0,0,0,0,0,3.38,27,33,133,0,0.68,-1,-1,-1,11
Jayson Molumby,21,933922800,Premier League,2020/2021,Midfielder,Brighton & Hove Albion,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jed Steer,28,717145200,Premier League,2020/2021,Goalkeeper,Aston Villa,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jeff Hendrick,28,696844800,Premier League,2020/2021,Midfielder,Newcastle United,612,358,254,Republic of Ireland,7,4,3,1,0,1,1,0,1,0,0,1,0,1,8,6,2,0,0,0.29,0.15,0.15,0,0.35,612,1.18,77,87,0,612,0,83,65,-1,3
Jeffrey Schlupp,27,725097600,Premier League,2020/2021,Defender,Crystal Palace,385,169,216,Ghana,5,2,3,0,0,0,1,0,1,0,0,1,1,0,2,0,2,1,0,0.23,0.23,0,0,0,0,0.47,193,77,385,385,0.23,176,39,3,18
Jesse Lingard,27,724406400,Premier League,2020/2021,Midfielder,Manchester United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jimmy Dunne,22,877244400,Premier League,2020/2021,Defender,Burnley,180,90,90,Republic of Ireland,2,1,1,1,0,1,0,0,0,0,0,0,0,0,5,1,4,0,0,0.5,0,0.5,0,1,180,2.5,36,90,0,0,0,-1,-1,-1,2
João Cancelo,26,770022000,Premier League,2020/2021,Defender,Manchester City,270,90,180,Portugal,3,1,2,0,0,0,1,0,1,0,0,2,1,1,1,0,1,1,0,0.33,0.33,0,0,0,0,0.33,270,90,270,270,0.33,-1,-1,-1,11
João Manuel Neves Virginia,21,939538800,Premier League,2020/2021,Goalkeeper,Everton,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
João Moutinho,34,526546800,Premier League,2020/2021,Midfielder,Wolverhampton Wanderers,359,118,241,Portugal,7,1,3,0,0,0,0,0,0,0,0,4,2,2,6,3,3,1,0,0,0,0,0,0,0,1.5,60,51,359,0,0.25,137,99,-1,6
Joe Bryan,27,748249200,Premier League,2020/2021,Defender,Fulham,337,180,157,England,4,2,2,0,0,0,0,0,0,0,0,0,0,0,11,6,5,1,0,0,0,0,0,0,0,2.94,31,84,337,0,0.27,185,188,92,20
Joe Gomez,23,864370800,Premier League,2020/2021,Defender,Liverpool,500,360,140,England,6,4,1,0,0,0,0,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0,0,2.34,38,83,0,0,0,144,142,89,20
Joe Hart,33,545814000,Premier League,2020/2021,Goalkeeper,Tottenham Hotspur,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Joe Rodon,22,877503600,Premier League,2020/2021,Defender,Tottenham Hotspur,0,0,0,Wales,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Joel Matip,29,681634800,Premier League,2020/2021,Defender,Liverpool,91,1,90,Cameroon,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1.98,46,46,0,0,0,-1,-1,-1,7
Joël Veltman,28,695462400,Premier League,2020/2021,Defender,Brighton & Hove Albion,224,90,134,Netherlands,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,2.01,45,75,0,0,0,-1,-1,-1,12
Joel Ward,30,625647600,Premier League,2020/2021,Defender,Crystal Palace,450,270,180,England,5,3,2,0,0,0,0,0,0,0,0,1,1,0,7,2,5,2,0,0,0,0,0,0,0,1.4,64,90,225,0,0.4,175,173,44,19
Joelinton Cassio Apolinário de Lira,24,840006000,Premier League,2020/2021,Forward,Newcastle United,298,181,117,Brazil,6,2,1,0,0,0,0,0,0,0,0,1,0,1,5,3,2,2,0,0,0,0,0,0,0,1.51,60,50,149,0,0.6,210,212,-1,12
Johann Berg Guðmunds­son,29,657010800,Premier League,2020/2021,Midfielder,Burnley,175,84,91,Iceland,3,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1.03,88,58,0,0,0,-1,-1,-1,18
John Egan,27,719564400,Premier League,2020/2021,Defender,Sheffield United,462,270,192,Republic of Ireland,6,3,3,0,0,0,0,0,0,0,0,0,0,0,8,4,4,2,1,0,0,0,0,0,0,1.56,58,77,154,0,0.58,198,199,66,16
John Fleck,29,683017200,Premier League,2020/2021,Midfielder,Sheffield United,180,90,90,Scotland,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1.5,60,60,0,0,0,-1,-1,-1,14
John Lundstram,26,761558400,Premier League,2020/2021,Midfielder,Sheffield United,535,279,256,England,7,3,3,0,0,0,0,0,0,0,1,0,0,0,8,3,5,3,0,0,0,0,0,0,0,1.35,67,76,178,0,0.5,199,200,-1,12
John McGinn,25,782463600,Premier League,2020/2021,Midfielder,Aston Villa,540,360,180,Scotland,6,4,2,1,1,0,4,1,3,0,0,3,1,2,9,9,0,3,0,0.83,0.67,0.17,0.25,0,540,1.5,60,90,180,135,0.5,76,3,-1,5
John Ruddy,33,530521200,Premier League,2020/2021,Goalkeeper,Wolverhampton Wanderers,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
John Stones,26,770108400,Premier League,2020/2021,Defender,Manchester City,90,0,90,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,20
Jonas Lössl,31,602323200,Premier League,2020/2021,Goalkeeper,Everton,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jonjo Shelvey,28,699177600,Premier League,2020/2021,Midfielder,Newcastle United,432,252,180,England,5,3,2,0,0,0,0,0,0,0,0,1,0,1,6,5,1,2,0,0,0,0,0,0,0,1.25,72,86,216,0,0.42,208,210,-1,15
Jonjoe Kenny,23,858412800,Premier League,2020/2021,Defender,Everton,77,0,77,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.17,77,77,0,0,0,-1,-1,-1,15
Jonny Evans,32,568195200,Premier League,2020/2021,Defender,Leicester City,350,180,170,Northern Ireland,4,2,2,0,0,0,0,0,0,0,0,1,0,1,4,3,1,3,0,0,0,0,0,0,0,1.03,88,88,117,0,0.77,107,81,23,13
Jordan Ayew,29,684572400,Premier League,2020/2021,Forward,Crystal Palace,361,172,189,Ghana,5,2,2,0,0,0,0,0,0,0,0,1,1,0,7,2,5,0,0,0,0,0,0,0,0,1.75,52,72,0,0,0,180,178,-1,14
Jordan Henderson,30,645606000,Premier League,2020/2021,Midfielder,Liverpool,382,246,136,England,5,3,2,0,0,0,0,0,0,0,0,1,0,1,6,4,2,0,0,0,0,0,0,0,0,1.41,64,76,0,0,0,147,144,-1,17
Jordan Pickford,26,763027200,Premier League,2020/2021,Goalkeeper,Everton,540,270,270,England,6,3,3,0,0,0,0,0,0,0,0,1,0,1,8,5,3,0,0,0,0,0,0,0,0,1.33,68,90,0,0,0,187,190,40,6
Jorginho,28,693216000,Premier League,2020/2021,Midfielder,Chelsea,438,259,179,Italy,6,3,2,3,2,1,1,0,1,3,1,3,1,2,5,4,1,0,0,0.82,0.21,0.62,0.69,0.5,146,1.03,88,73,0,438,0,15,43,-1,2
Joseph Willock,21,935132400,Premier League,2020/2021,Midfielder,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Josh Benson,20,944380800,Premier League,2020/2021,Midfielder,Burnley,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Josh Brownhill,24,819360000,Premier League,2020/2021,Midfielder,Burnley,540,270,270,England,6,3,3,0,0,0,0,0,0,0,0,1,0,1,12,5,7,1,0,0,0,0,0,0,0,2,45,90,540,0,0.17,111,104,-1,13
Josh Onomah,23,862124400,Premier League,2020/2021,Forward,Fulham,133,75,58,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,4.74,19,67,0,0,0,-1,-1,-1,18
Juan Mata,32,578214000,Premier League,2020/2021,Midfielder,Manchester United,148,58,90,Spain,2,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0.61,0.61,0,0,0,0,0.61,148,74,0,148,0,-1,-1,-1,6
Kai Havertz,21,929084400,Premier League,2020/2021,Midfielder,Chelsea,554,226,328,Germany,7,3,4,1,1,0,1,0,1,0,0,3,1,2,6,2,4,1,0,0.32,0.16,0.16,0.4,0,554,0.97,92,79,554,554,0.16,79,62,-1,8
Kalvin Phillips,24,817891200,Premier League,2020/2021,Midfielder,Leeds United,450,270,180,England,5,3,2,0,0,0,1,0,1,0,0,1,0,1,9,5,4,2,0,0.2,0.2,0,0,0,0,1.8,50,90,225,450,0.4,153,45,-1,14
Kamil Grosicki,32,581756400,Premier League,2020/2021,Forward,West Bromwich Albion,0,0,0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Karl Darlow,30,655369200,Premier League,2020/2021,Goalkeeper,Newcastle United,630,360,270,England,7,4,3,0,0,0,0,0,0,0,0,1,0,1,8,6,2,0,0,0,0,0,0,0,0,1.14,79,90,0,0,0,181,204,24,5
Karlan Ahearne-Grant,22,882518400,Premier League,2020/2021,Forward,West Bromwich Albion,157,73,84,England,2,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0.57,0,0.57,0,1.07,157,0.57,157,79,0,0,0,-1,-1,-1,2
Karlo Ziger,19,989564400,Premier League,2020/2021,Goalkeeper,Chelsea,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kasper Schmeichel,33,531561600,Premier League,2020/2021,Goalkeeper,Leicester City,540,270,270,Denmark,6,3,3,0,0,0,0,0,0,0,0,2,0,2,7,5,2,0,0,0,0,0,0,0,0,1.17,77,90,0,0,0,218,221,27,8
Keinan Davis,22,887356800,Premier League,2020/2021,Midfielder,Aston Villa,28,28,0,England,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,-1,-1,-1,13
Kelechi Iheanacho,24,844326000,Premier League,2020/2021,Forward,Leicester City,102,97,5,Nigeria,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.88,102,34,0,0,0,-1,-1,-1,16
Kenny Tete,25,813222000,Premier League,2020/2021,Defender,Fulham,129,39,90,Netherlands,2,1,1,0,0,0,1,0,1,0,0,0,0,0,6,2,4,1,0,0.7,0.7,0,0,0,0,4.19,22,65,129,129,0.7,-1,-1,-1,9
Kepa Arrizabalaga,26,781167600,Premier League,2020/2021,Goalkeeper,Chelsea,270,180,90,Spain,3,2,1,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,1.67,54,90,0,0,0,-1,-1,-1,15
Kevin De Bruyne,29,678092400,Premier League,2020/2021,Midfielder,Manchester City,382,90,292,Belgium,5,1,3,1,0,1,2,0,2,1,0,1,0,1,7,5,2,0,0,0.71,0.47,0.24,0,0.31,382,1.65,55,76,0,191,0,49,6,-1,3
Kevin Long,30,650962800,Premier League,2020/2021,Defender,Burnley,540,270,270,Republic of Ireland,6,3,3,0,0,0,0,0,0,0,0,1,0,1,12,5,7,2,0,0,0,0,0,0,0,2,45,90,270,0,0.33,114,129,79,16
Ki-Jana Hoever,18,1011340800,Premier League,2020/2021,Defender,Wolverhampton Wanderers,29,12,17,Netherlands,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,-1,-1,-1,19
Kieran Gibbs,31,622796400,Premier League,2020/2021,Defender,West Bromwich Albion,135,90,45,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,0,0,0,0,0,0,2.67,34,68,68,0,1.33,-1,-1,-1,16
Kieran Tierney,23,865494000,Premier League,2020/2021,Defender,Arsenal,531,171,360,Scotland,6,2,4,0,0,0,0,0,0,0,0,2,0,2,6,2,4,0,0,0,0,0,0,0,0,1.02,89,89,0,0,0,168,165,22,18
Kiko Casilla,34,528620400,Premier League,2020/2021,Goalkeeper,Leeds United,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Konstantinos Tsimikas,24,831884400,Premier League,2020/2021,Defender,Liverpool,0,0,0,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kortney Hause,25,805878000,Premier League,2020/2021,Defender,Aston Villa,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kurt Zouma,25,783241200,Premier League,2020/2021,Defender,Chelsea,540,270,270,France,6,3,3,3,1,2,0,0,0,0,0,3,1,2,5,4,1,0,0,0.5,0,0.5,0.33,0.67,180,0.83,108,90,0,0,0,21,128,12,1
Kyle Bartley,29,674895600,Premier League,2020/2021,Defender,West Bromwich Albion,360,180,180,England,4,2,2,1,1,0,0,0,0,0,0,0,0,0,12,5,7,0,0,0.25,0,0.25,0.5,0,360,3,30,90,0,0,0,45,205,93,3
Kyle Edwards,22,887702400,Premier League,2020/2021,Midfielder,West Bromwich Albion,113,22,91,England,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,2.39,38,28,0,0,0,-1,-1,-1,15
Kyle Walker,30,643878000,Premier League,2020/2021,Defender,Manchester City,528,180,348,England,6,2,4,1,0,1,0,0,0,0,0,2,1,1,8,5,3,0,0,0.17,0,0.17,0,0.26,528,1.36,66,88,0,0,0,65,123,42,6
Kyle Walker-Peters,23,860914800,Premier League,2020/2021,Defender,Southampton,630,270,360,England,7,3,4,0,0,0,1,1,0,0,0,3,2,1,10,5,5,3,0,0.14,0.14,0,0,0,0,1.43,63,90,210,630,0.43,141,74,54,17
Leander Dendoncker,25,797929200,Premier League,2020/2021,Midfielder,Wolverhampton Wanderers,462,282,180,Belgium,6,3,2,0,0,0,0,0,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0.19,462,77,0,0,0,92,97,-1,7
Leandro Trossard,25,786528000,Premier League,2020/2021,Forward,Brighton & Hove Albion,591,259,332,Belgium,7,3,4,1,1,0,1,0,1,0,0,1,0,1,12,5,7,1,0,0.3,0.15,0.15,0.35,0,591,1.83,49,84,591,591,0.15,84,67,-1,6
Leif Davis,20,947664000,Premier League,2020/2021,Defender,Leeds United,13,13,0,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,-1,-1,-1,6
Lewis Dunk,28,690710400,Premier League,2020/2021,Defender,Brighton & Hove Albion,450,180,270,England,5,2,3,0,0,0,0,0,0,0,0,1,0,1,10,5,5,2,1,0,0,0,0,0,0,2,45,90,150,0,0.6,100,83,76,19
Lewis Richardson,17,1044604800,Premier League,2020/2021,Forward,Burnley,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Liam Cooper,29,683535600,Premier League,2020/2021,Defender,Leeds United,270,180,90,Scotland,3,2,1,0,0,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0,1.33,68,90,0,0,0,-1,-1,-1,7
Liam Delap,0,0,Premier League,2020/2021,Midfielder,Manchester City,39,39,0,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,9.23,10,39,0,0,0,-1,-1,-1,17
Lucas Digne,27,743151600,Premier League,2020/2021,Defender,Everton,522,270,252,France,6,3,3,0,0,0,2,1,1,0,0,1,0,1,8,5,3,1,1,0.34,0.34,0,0,0,0,1.38,65,87,261,261,0.34,189,16,43,22
Lucas Rodrigues Moura da Silva,28,713689200,Premier League,2020/2021,Midfielder,Tottenham Hotspur,341,179,162,Brazil,6,2,2,1,1,0,0,0,0,0,0,1,0,1,4,3,1,0,0,0.26,0,0.26,0.5,0,341,1.06,85,57,0,0,0,44,185,-1,6
Luka Milivojević,29,671011200,Premier League,2020/2021,Midfielder,Crystal Palace,224,23,201,Serbia,6,0,2,0,0,0,0,0,0,0,0,1,1,0,4,0,4,1,1,0,0,0,0,0,0,1.61,56,37,112,0,0.8,-1,-1,-1,12
Luke Ayling,29,683103600,Premier League,2020/2021,Defender,Leeds United,540,270,270,England,6,3,3,0,0,0,0,0,0,0,0,2,0,2,9,5,4,1,0,0,0,0,0,0,0,1.5,60,90,540,0,0.17,149,148,63,13
Luke Shaw,25,805532400,Premier League,2020/2021,Defender,Manchester United,540,360,180,England,6,4,2,0,0,0,0,0,0,0,0,1,1,0,12,10,2,2,0,0,0,0,0,0,0,2,45,90,270,0,0.33,129,107,82,19
Luke Thomas,0,0,Premier League,2020/2021,Midfielder,Leicester City,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mace Lewin Goodridge,21,937206000,Premier League,2020/2021,Midfielder,Burnley,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mahmoud Ibrahim Hassan,26,780994800,Premier League,2020/2021,Midfielder,Aston Villa,469,304,165,Egypt,6,3,2,0,0,0,1,1,0,0,0,3,1,2,6,6,0,0,0,0.19,0.19,0,0,0,0,1.15,78,78,0,469,0,113,49,-1,8
Mamadou Sakho,30,634896000,Premier League,2020/2021,Defender,Crystal Palace,275,90,185,France,4,1,2,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,0,0,0,0,0,0,0,2.29,39,69,0,0,0,121,106,88,9
Manuel Lanzini,27,729763200,Premier League,2020/2021,Midfielder,West Ham United,15,0,15,Argentina,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,6,0,6,15,0,0,8,15,0,6,-1,-1,-1,6
Marc Albrighton,30,627379200,Premier League,2020/2021,Midfielder,Leicester City,35,7,28,England,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,17
Marcos Alonso,29,662371200,Premier League,2020/2021,Defender,Chelsea,226,90,136,Spain,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1,0,0,0,0,0,0,0,2.39,38,75,226,0,0.4,-1,-1,-1,19
Marcus Rashford,22,878284800,Premier League,2020/2021,Forward,Manchester United,540,360,180,England,6,4,2,2,0,2,2,0,2,0,0,1,1,0,12,10,2,1,0,0.67,0.33,0.33,0,1,270,2,45,90,540,270,0.17,32,18,-1,2
Marek Rodák,23,850464000,Premier League,2020/2021,Goalkeeper,Fulham,90,90,0,Slovakia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,5
Mario Lemina,27,746866800,Premier League,2020/2021,Midfielder,Fulham,108,79,29,Gabon,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,2.5,36,36,0,0,0,-1,-1,-1,8
Mark Gillespie,28,701683200,Premier League,2020/2021,Goalkeeper,Newcastle United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mark Noble,33,547455600,Premier League,2020/2021,Midfielder,West Ham United,71,69,2,England,3,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1.27,71,24,0,0,0,-1,-1,-1,16
Martin Kelly,30,641199600,Premier League,2020/2021,Defender,Crystal Palace,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marvelous Nakamba,26,758966400,Premier League,2020/2021,Midfielder,Aston Villa,13,10,3,Zimbabwe,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,13,0,6.92,-1,-1,-1,15
Mason Greenwood,19,1001919600,Premier League,2020/2021,Midfielder,Manchester United,275,193,82,England,5,2,1,0,0,0,0,0,0,0,0,1,1,0,9,8,1,1,0,0,0,0,0,0,0,2.95,31,55,275,0,0.33,122,111,-1,12
Mason Mount,21,915955200,Premier League,2020/2021,Midfielder,Chelsea,450,162,288,England,6,2,3,1,0,1,1,0,1,0,0,2,0,2,8,4,4,0,0,0.4,0.2,0.2,0,0.31,450,1.6,56,75,0,450,0,59,47,-1,7
Matěj Vydra,28,704703600,Premier League,2020/2021,Forward,Burnley,123,91,32,Czech Republic,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1.46,62,31,0,0,0,-1,-1,-1,8
Mateo Kovačić,26,768207600,Premier League,2020/2021,Midfielder,Chelsea,132,86,46,Croatia,3,1,1,0,0,0,0,0,0,0,0,1,1,0,5,2,3,0,0,0,0,0,0,0,0,3.41,26,44,0,0,0,-1,-1,-1,16
Mateusz Bogusz,19,998463600,Premier League,2020/2021,Midfielder,Leeds United,0,0,0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mateusz Klich,30,645260400,Premier League,2020/2021,Midfielder,Leeds United,518,257,261,Poland,6,3,3,2,1,1,2,1,1,1,0,2,0,2,8,5,3,2,0,0.69,0.35,0.35,0.35,0.34,259,1.39,65,86,259,259,0.35,30,14,-1,3
Matheus Fellipe Costa Pereira,24,831279600,Premier League,2020/2021,Forward,West Bromwich Albion,519,268,251,Brazil,6,3,3,1,0,1,2,1,1,0,0,1,1,0,13,5,8,0,0,0.52,0.35,0.17,0,0.36,519,2.25,40,87,0,260,0,69,15,-1,5
Mathew Ryan,28,702716400,Premier League,2020/2021,Goalkeeper,Brighton & Hove Albion,540,270,270,Australia,6,3,3,0,0,0,0,0,0,0,0,1,0,1,11,6,5,1,0,0,0,0,0,0,0,1.83,49,90,540,0,0.17,96,85,71,8
Matt Doherty,28,695548800,Premier League,2020/2021,Defender,Tottenham Hotspur,436,256,180,Republic of Ireland,5,3,2,0,0,0,0,0,0,0,0,1,0,1,3,2,1,1,0,0,0,0,0,0,0,0.62,145,87,436,0,0.21,224,183,7,16
Matt Macey,26,779094000,Premier League,2020/2021,Goalkeeper,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Matt Phillips,29,668851200,Premier League,2020/2021,Midfielder,West Bromwich Albion,43,18,25,Scotland,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,43,0,2.09,-1,-1,-1,12
Matt Ritchie,31,621414000,Premier League,2020/2021,Midfielder,Newcastle United,69,0,69,Scotland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.3,69,69,0,0,0,-1,-1,-1,6
Matt Targett,25,811407600,Premier League,2020/2021,Defender,Aston Villa,540,360,180,England,6,4,2,0,0,0,0,0,0,0,0,3,1,2,9,9,0,2,0,0,0,0,0,0,0,1.5,60,90,270,0,0.33,133,92,61,12
Matthew Lowton,31,613378800,Premier League,2020/2021,Defender,Burnley,180,180,0,England,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,7
Matty Cash,23,870937200,Premier League,2020/2021,Midfielder,Aston Villa,507,327,180,England,6,4,2,0,0,0,0,0,0,0,0,3,1,2,9,9,0,3,0,0,0,0,0,0,0,1.6,56,85,169,0,0.53,119,118,-1,10
Max Kilman,23,864370800,Premier League,2020/2021,Defender,Wolverhampton Wanderers,360,270,90,England,4,3,1,0,0,0,1,0,1,0,0,3,2,1,1,1,0,0,0,0.25,0.25,0,0,0,0,0.25,360,90,0,360,0,126,37,1,17
Max Lowe,23,863334000,Premier League,2020/2021,Defender,Sheffield United,100,100,0,England,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9,100,50,0,0,0,-1,-1,-1,5
